CNN,SURVEY_SOURCE,PRIMARY_ST,CROSS_STREET_1,CROSS_ST_2,MID_CORRIDOR,TYPE,DIRECTION,DAY,DATE,DAY_OF_WEEK,DAY_OF_MONTH,MONTH,YEAR,ROADWAY_CLASS,DATA_SOURCE,VOLUME_ADT,VOLUME_AM_PEAK,VOLUME_PM_PEAK,85_PERC_SPEED,AVERAGE_SPEED,,,,,,,,,
7610000,SFMTA,JOOST AVE,DETROIT ST,EDNA ST,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,416,86,29,27,22,,,,,,,,,
9422000,SFMTA,MOUNT VERNON AVE,ALEMANY BOULEVARD,MISSION ST,ELLINGTON AVE,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,1899,111,203,27,22,,,,,,,,,
672000,SFMTA,16TH AVE,CLEMENT ST,GEARY BLVD,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,744,58,67,26,22,,,,,,,,,
12522000,SFMTA,TERRA VISTA AVE,BAKER ST,FORTUNA AVE,,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,829,50,68,26,22,,,,,,,,,
13300000,SFMTA,VIENNA STREET,BRAZIL AVE,EXCELSIOR AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,426,41,48,27,21,,,,,,,,,
2232000,SFMTA,ALVISO ST,HOLLOWAY AVE,URBANO DR,ESTERO AVE,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,284,23,26,27,21,,,,,,,,,
2233000,SFMTA,ALVISO ST,HOLLOWAY AVE,URBANO DR,ESTERO AVE,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,284,23,26,27,21,,,,,,,,,
1551000,SFMTA,27TH AVE,IRVING ST,LINCOLN WAY,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,345,51,31,26,21,,,,,,,,,
5199000,SFMTA,ELLSWORTH ST,OGDEN AVE,TOMPKINS AVE,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,453,53,34,26,21,,,,,,,,,
9490000,SFMTA,NAPLES STREET,BRAZIL AVE,EXCELSIOR AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1724,148,179,26,21,,,,,,,,,
12522000,SFMTA,TERRA VISTA AVE,BAKER ST,FORTUNA AVE,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,435,48,35,26,21,,,,,,,,,
672000,SFMTA,16TH AVE,CLEMENT ST,GEARY BLVD,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,756,70,59,25,21,,,,,,,,,
1551000,SFMTA,27TH AVE,IRVING ST,LINCOLN WAY,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,377,45,36,25,21,,,,,,,,,
3465000,SFMTA,BYXBEE ST,GARFIELD ST,SHIELDS ST,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,260,21,26,25,21,,,,,,,,,
7513000,SFMTA,JERSEY ST,CASTRO ST,DIAMOND ST,,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,1012,103,88,25,21,,,,,,,,,
12775000,SFMTA,ULLOA ST/SYDNEY WAY,LAGUNA HONDA BOULEVARD,WOODSIDE AVE,SYDNEY WAY,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,772,98,104,25,21,,,,,,,,,
12777000,SFMTA,ULLOA ST/SYDNEY WAY,LAGUNA HONDA BOULEVARD,WOODSIDE AVE,SYDNEY WAY,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,772,98,104,25,21,,,,,,,,,
825000,SFMTA,17TH ST,SHRADER ST,STANYAN ST,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,3429,288,333,24,21,,,,,,,,,
5599000,SFMTA,FITZGERALD AVE,HAWES ST,INGALLS ST,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,1165,70,105,28,21,,,,,,,,,
671000,SFMTA,16TH AVE,CALIFORNIA ST,CLEMENT ST,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,350,35,32,27,21,,,,,,,,,
11591000,SFMTA,SANTA ROSA AVE,CAYUGA AVE,CAPISTRANO AVE,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,1526,171,157,25,21,,,,,,,,,
5199000,SFMTA,ELLSWORTH ST,OGDEN AVE,TOMPKINS AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,311,26,28,24,21,,,,,,,,,
3845000,SFMTA,CAYUGA AVENUE,MT VERNON AVE,OTTAWA AVE,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,707,66,53,26,20,,,,,,,,,
8474000,SFMTA,LONDON STREET,FRANCE AVE,RUSSIA AVE,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,384,39,32,26,20,,,,,,,,,
3676000,SFMTA,CAPP ST,19TH ST,20TH ST,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,2743,160,187,25,20,,,,,,,,,
7513000,SFMTA,JERSEY ST,CASTRO ST,DIAMOND ST,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,887,98,87,25,20,,,,,,,,,
12775000,SFMTA,ULLOA ST/SYDNEY WAY,LAGUNA HONDA BOULEVARD,WOODSIDE AVE,SYDNEY WAY,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,227,27,19,25,19,,,,,,,,,
12777000,SFMTA,ULLOA ST/SYDNEY WAY,LAGUNA HONDA BOULEVARD,WOODSIDE AVE,SYDNEY WAY,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,227,27,19,25,19,,,,,,,,,
3676000,SFMTA,CAPP ST,19TH ST,20TH ST,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,2101,111,146,24,19,,,,,,,,,
3094000,SFMTA,BRAZIL AVE,PARIS ST,LONDON ST,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1538,137,122,23,19,,,,,,,,,
10364000,SFMTA,PERSIA AVE,LONDON ST,PARIS ST,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,3532,221,293,23,19,,,,,,,,,
8474000,SFMTA,LONDON ST,FRANCE AVE,RUSSIA AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1019,71,98,24,19,,,,,,,,,
9591000,SFMTA,NIAGARA AVE,ALEMANY BOULEVARD,MISSION ST,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,1281,134,111,24,19,,,,,,,,,
3829000,SFMTA,CAYUGA AVE,SAN JUAN AVE,SANTA ROSA AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,505,46,47,24,18,,,,,,,,,
3829000,SFMTA,CAYUGA AVE,SAN JUAN AVE,SANTA ROSA AVE,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,470,71,33,24,18,,,,,,,,,
3103000,SFMTA,BRAZIL AVE,PRAGUE ST,MUNICH ST,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,838,136,57,23,18,,,,,,,,,
10364000,SFMTA,PERSIA AVE,LONDON ST,PARIS ST,,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,3220,290,235,23,18,,,,,,,,,
11197000,SFMTA,RUSSIA AVE,MOSCOW ST,MUNICH ST,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1332,133,124,23,18,,,,,,,,,
4269000,SFMTA,COLLINGWOOD ST,18TH ST,MARKET ST,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,666,46,47,23,17,,,,,,,,,
11197000,SFMTA,RUSSIA AVE,MOSCOW ST,MUNICH ST,,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1459,154,126,22,17,,,,,,,,,
2613000,SFMTA,BAKER ST,ANZAVISTA AVE,TURK ST,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,1175,136,88,21,17,,,,,,,,,
2244000,SFMTA,AMAZON AVE,LONDON ST,PARIS ST,,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1439,193,114,20,16,,,,,,,,,
4269000,SFMTA,COLLINGWOOD ST,18TH ST,MARKET ST,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,146,19,17,20,16,,,,,,,,,
3845000,SFMTA,CAYUGA AVE,MT VERNON AVE,OTTAWA AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,462,32,58,21,16,,,,,,,,,
2244000,SFMTA,AMAZON AVE,LONDON ST,PARIS ST,,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,2768,184,246,19,16,,,,,,,,,
3103000,SFMTA,BRAZIL AVE,PRAGUE ST,MUNICH ST,,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,970,157,81,19,16,,,,,,,,,
11793000,SFMTA,SHANNON ST,GEARY BOULEVARD,O'FARRELL ST,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,653,53,50,19,16,,,,,,,,,
3094000,SFMTA,BRAZIL AVE,PARIS ST,LONDON ST,,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,2453,305,173,19,15,,,,,,,,,
2613000,SFMTA,BAKER ST,ANZAVISTA AVE,TURK ST,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,1159,131,134,19,14,,,,,,,,,
1641000,SFMTA,30TH AVE,CLEMENT ST,GEARY BLVD,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,965,101,120,29,23,,,,,,,,,
1641000,SFMTA,30TH AVE,CLEMENT ST,GEARY BLVD,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,1422,194,135,27,21,,,,,,,,,
3834000,SFMTA,CAYUGA AVE,ONODAGA AVE,SENECA AVE,BALHI CT,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1245,134,108,27,21,,,,,,,,,
3835000,SFMTA,CAYUGA AVE,ONODAGA AVE,SENECA AVE,ONEIDA AVE,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1245,134,108,27,21,,,,,,,,,
9496000,SFMTA,NAPLES ST,GENEVA AVE,AMAZON AVE,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1967,222,154,26,21,,,,,,,,,
9496000,SFMTA,NAPLES ST,GENEVA AVE,AMAZON AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,2162,160,199,26,21,,,,,,,,,
8470000,SFMTA,LONDON ST,EXCELSIOR AVE,AVALON AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,725,69,70,24,20,,,,,,,,,
3834000,SFMTA,CAYUGA AVE,ONODAGA AVE,SENECA AVE,BALHI CT,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1152,105,174,27,20,,,,,,,,,
3835000,SFMTA,CAYUGA AVE,ONODAGA AVE,SENECA AVE,ONEIDA AVE,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1152,105,174,27,20,,,,,,,,,
13306000,SFMTA,VIENNA ST,GENEVA AVE,AMAZON AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,439,40,46,25,20,,,,,,,,,
13306000,SFMTA,VIENNA ST,GENEVA AVE,AMAZON AVE,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,439,40,46,25,20,,,,,,,,,
13306000,SFMTA,VIENNA ST,GENEVA AVE,AMAZON AVE,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,688,74,68,23,19,,,,,,,,,
13306000,SFMTA,VIENNA ST,GENEVA AVE,AMAZON AVE,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,688,74,68,23,19,,,,,,,,,
11839000,SFMTA,SHOTWELL ST,21ST ST,22ND ST,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,744,68,48,24,19,,,,,,,,,
11839000,SFMTA,SHOTWELL ST,21ST ST,22ND ST,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,848,44,81,24,19,,,,,,,,,
3836000,SFMTA,SENECA AVE,ALEMANY BLVD,CAYUGA AVE,SUNBEAM LN,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1114,127,138,24,19,,,,,,,,,
3837000,SFMTA,SENECA AVE,ALEMANY BLVD,CAYUGA AVE,JUNIOR TERR,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1114,127,138,24,19,,,,,,,,,
3838000,SFMTA,SENECA AVE,ALEMANY BLVD,CAYUGA AVE,JUNIOR TERR,TUBE,EB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1114,127,138,24,19,,,,,,,,,
2368000,SFMTA,ANZAVISTA AVE,BARCELONA AVE,VEGA ST,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,613,83,65,22,19,,,,,,,,,
2368000,SFMTA,ANZAVISTA AVE,BARCELONA AVE,VEGA ST,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,276,38,30,22,19,,,,,,,,,
3836000,SFMTA,SENECA AVE,ALEMANY BLVD,CAYUGA AVE,SUNBEAM LN,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1379,222,107,23,18,,,,,,,,,
3837000,SFMTA,SENECA AVE,ALEMANY BLVD,CAYUGA AVE,JUNIOR TERR,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1379,222,107,23,18,,,,,,,,,
3838000,SFMTA,SENECA AVE,ALEMANY BLVD,CAYUGA AVE,JUNIOR TERR,TUBE,WB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,1379,222,107,23,18,,,,,,,,,
8470000,SFMTA,LONDON ST,EXCELSIOR AVE,AVALON AVE,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,QUALITY COUNTS,838,0,78,24,18,,,,,,,,,
2118000,SFMTA,ALABAMA ST,24TH ST,25TH ST,,TUBE,NB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,1109,125,90,21,16,,,,,,,,,
2118000,SFMTA,ALABAMA ST,24TH ST,25TH ST,,TUBE,SB,4,9/13/2017,WEDNESDAY,13,9,2017,Residential,,777,63,101,21,16,,,,,,,,,
10613101,SFMTA,PORTOLA DR,TWIN PEAKS BLVD,GLENVIEW DR,,TUBE,EB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,15456,1166,1198,38,32,,,,,,,,,
10613101,SFMTA,PORTOLA DR,TWIN PEAKS BLVD,GLENVIEW DR,,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,13128,821,994,36,30,,,,,,,,,
7199000,SFMTA,INDIANA ST,26TH ST,25TH ST,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,4703,292,319,29,24,,,,,,,,,
13300000,SFMTA,VIENNA ST,BRAZIL AVE,EXCELSIOR AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,425,35,40,29,24,,,,,,,,,
5599000,SFMTA,FITZGERALD AVE,HAWES ST,INGALLS ST,,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,1156,76,91,29,23,,,,,,,,,
5599000,SFMTA,FITZGERALD AVE,HAWES ST,INGALLS ST,,TUBE,EB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,1198,62,106,29,22,,,,,,,,,
3465000,SFMTA,BYXBEE ST,GARFIELD ST,SHIELDS ST,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,259,28,24,27,22,,,,,,,,,
9490000,SFMTA,NAPLES ST,BRAZIL AVE,EXCELSIOR AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1546,145,180,27,22,,,,,,,,,
11591000,SFMTA,SANTA ROSA AVE,CAYUGA AVE,CAPISTRANO AVE,,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,2131,330,231,27,22,,,,,,,,,
2232000,SFMTA,ALVISO ST,HOLLOWAY AVE,URBANO DR,ESTERO AVE,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,285,24,24,27,22,,,,,,,,,
2233000,SFMTA,ALVISO ST,HOLLOWAY AVE,URBANO DR,ESTERO AVE,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,285,24,24,27,22,,,,,,,,,
9425000,SFMTA,MOUNT VERNON AVE,ALEMANY BOULEVARD,MISSION ST,DEL MONTE ST,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,2149,126,218,27,22,,,,,,,,,
9422000,SFMTA,MOUNT VERNON AVE,ALEMANY BOULEVARD,MISSION ST,ELLINGTON AVE,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,1868,239,136,27,22,,,,,,,,,
9422000,SFMTA,MOUNT VERNON AVE,ALEMANY BOULEVARD,MISSION ST,ELLINGTON AVE,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,2149,126,218,27,22,,,,,,,,,
9423000,SFMTA,MOUNT VERNON AVE,ALEMANY BOULEVARD,MISSION ST,"ELLINGTON AVE, DEL MONTE ST",TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,1868,239,136,27,22,,,,,,,,,
9423000,SFMTA,MOUNT VERNON AVE,ALEMANY BOULEVARD,MISSION ST,"ELLINGTON AVE, DEL MONTE ST",TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,2149,126,218,27,22,,,,,,,,,
9490000,SFMTA,NAPLES ST,BRAZIL AVE,EXCELSIOR AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,2292,239,151,28,22,,,,,,,,,
7610000,SFMTA,JOOST AVE,DETROIT ST,EDNA ST,,TUBE,EB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,447,71,37,27,22,,,,,,,,,
9425000,SFMTA,MOUNT VERNON AVE,ALEMANY BOULEVARD,MISSION ST,DEL MONTE ST,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,1868,239,136,27,22,,,,,,,,,
11591000,SFMTA,SANTA ROSA AVE,CAYUGA AVE,CAPISTRANO AVE,,TUBE,EB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,1549,163,164,25,22,,,,,,,,,
3845000,SFMTA,CAYUGA AVE,MT VERNON AVE,OTTAWA AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,708,84,59,27,21,,,,,,,,,
13300000,SFMTA,VIENNA ST,BRAZIL AVE,EXCELSIOR AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,424,28,45,27,21,,,,,,,,,
9591000,SFMTA,NIAGARA AVE,ALEMANY BOULEVARD,MISSION ST,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,1589,109,139,25,21,,,,,,,,,
5199000,SFMTA,ELLSWORTH ST,OGDEN AVE,TOMPKINS AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,480,52,42,26,21,,,,,,,,,
7610000,SFMTA,JOOST AVE,DETROIT ST,EDNA ST,,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,408,41,49,26,21,,,,,,,,,
3465000,SFMTA,BYXBEE ST,GARFIELD ST,SHIELDS ST,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,242,24,23,27,20,,,,,,,,,
8474000,SFMTA,LONDON ST,FRANCE AVE,RUSSIA AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,432,48,36,27,20,,,,,,,,,
5199000,SFMTA,ELLSWORTH ST,OGDEN AVE,TOMPKINS AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,288,26,26,25,20,,,,,,,,,
8474000,SFMTA,LONDON ST,FRANCE AVE,RUSSIA AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1029,80,101,25,20,,,,,,,,,
2232000,SFMTA,ALVISO ST,HOLLOWAY AVE,URBANO DR,ESTERO AVE,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,197,26,18,25,20,,,,,,,,,
2233000,SFMTA,ALVISO ST,HOLLOWAY AVE,URBANO DR,ESTERO AVE,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,197,26,18,25,20,,,,,,,,,
3094000,SFMTA,BRAZIL AVE,PARIS ST,LONDON ST,,TUBE,EB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1590,126,147,24,19,,,,,,,,,
3829000,SFMTA,CAYUGA AVE,SAN JUAN AVE,SANTA ROSA AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,465,55,35,24,19,,,,,,,,,
10364000,SFMTA,PERSIA AVE,LONDON ST,PARIS ST,,TUBE,EB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,3715,235,294,24,19,,,,,,,,,
11197000,SFMTA,RUSSIA AVE,MOSCOW ST,MUNICH ST,,TUBE,EB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1309,130,135,23,19,,,,,,,,,
3838000,SFMTA,SENECA AVE,ALEMANY BLVD,CAYUGA AVE,JUNIOR TERR,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1857,261,178,22,18,,,,,,,,,
3103000,SFMTA,BRAZIL AVE,PRAGUE ST,MUNICH ST,,TUBE,EB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,886,131,73,23,18,,,,,,,,,
10364000,SFMTA,PERSIA AVE,LONDON ST,PARIS ST,,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,3347,265,252,23,18,,,,,,,,,
11197000,SFMTA,RUSSIA AVE,MOSCOW ST,MUNICH ST,,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1406,157,115,23,18,,,,,,,,,
3829000,SFMTA,CAYUGA AVE,SAN JUAN AVE,SANTA ROSA AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,461,42,46,24,18,,,,,,,,,
3103000,SFMTA,BRAZIL AVE,PRAGUE ST,MUNICH ST,,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1044,156,91,20,17,,,,,,,,,
2244000,SFMTA,AMAZON AVE,LONDON ST,PARIS ST,,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1707,232,132,21,17,,,,,,,,,
3845000,SFMTA,CAYUGA AVE,MT VERNON AVE,OTTAWA AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,574,47,53,21,16,,,,,,,,,
11793000,SFMTA,SHANNON ST,GEARY BOULEVARD,O'FARRELL ST,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,,746,44,54,21,16,,,,,,,,,
2244000,SFMTA,AMAZON AVE,LONDON ST,PARIS ST,,TUBE,EB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,3015,197,293,20,16,,,,,,,,,
3094000,SFMTA,BRAZIL AVE,PARIS ST,LONDON ST,,TUBE,WB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,2348,278,182,19,16,,,,,,,,,
9496000,SFMTA,NAPLES ST,GENEVA AVE,AMAZON AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,2284,201,210,27,22,,,,,,,,,
13306000,SFMTA,VIENNA ST,GENEVA AVE,AMAZON AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,383,34,36,27,21,,,,,,,,,
13306000,SFMTA,VIENNA ST,GENEVA AVE,AMAZON AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,383,34,36,27,21,,,,,,,,,
3834000,SFMTA,CAYUGA AVE,ONONDAGA AVE,SENECA AVE,BALHI CT,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1700,156,160,27,21,,,,,,,,,
3835000,SFMTA,CAYUGA AVE,ONONDAGA AVE,SENECA AVE,ONEIDA AVE,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1700,156,160,27,21,,,,,,,,,
9496000,SFMTA,NAPLES ST,GENEVA AVE,AMAZON AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,2006,202,157,26,21,,,,,,,,,
13306000,SFMTA,VIENNA ST,GENEVA AVE,AMAZON AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,541,62,52,24,20,,,,,,,,,
13306000,SFMTA,VIENNA ST,GENEVA AVE,AMAZON AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,541,62,52,24,20,,,,,,,,,
3834000,SFMTA,CAYUGA AVE,ONONDAGA AVE,SENECA AVE,BALHI CT,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1059,94,113,27,20,,,,,,,,,
3835000,SFMTA,CAYUGA AVE,ONONDAGA AVE,SENECA AVE,ONEIDA AVE,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,1059,94,113,27,20,,,,,,,,,
8470000,SFMTA,LONDON ST,EXCELSIOR AVE,AVALON AVE,,TUBE,NB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,794,93,81,25,20,,,,,,,,,
8470000,SFMTA,LONDON ST,EXCELSIOR AVE,AVALON AVE,,TUBE,SB,5,9/14/2017,THURSDAY,14,9,2017,Residential,QUALITY COUNTS,751,73,82,26,20,,,,,,,,,
