,Unnamed: 0,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
3457,3457,REDWOOD ST,THORN ST,32.73783,-117.1342815,32.740314,-117.091454,51937
3458,3458,REDWOOD ST,UNIVERSITY AV,32.73783,-117.1342815,32.7484766,-117.1239509,12123
3459,3459,REED AV,THOMAS  AV,32.7927487,-117.2542037,32.7935508,-117.2552365,6105
3460,3460,REED AV,THOMAS AV,32.7927487,-117.2542037,32.7935508,-117.2552365,129181
3461,3461,REED ST,THOMAS ST,32.7927487,-117.2542037,33.197144,-117.285156,11453
3462,3462,REEF DR,BEYER WY,32.580578,-117.064659,32.588242,-117.060966,54053
3463,3463,REGATTA LN,PALM AV,32.5854909,-117.0324041,32.5843352,-117.0838845,56914
3464,3464,REGENTS RD,CARGILL  RD,32.8626995,-117.2226386,32.5843352,-117.0838845,22609
3465,3465,REGENTS RD,CARGILL AV,32.8626995,-117.2226386,32.8650125,-117.2164836,116211
3466,3466,REGENTS RD,GENESEE A,32.8626995,-117.2226386,32.7914365,-117.1597319,5829
3467,3467,REGENTS RD,GENESEE AV,32.8626995,-117.2226386,32.7914365,-117.1597319,24662
3468,3468,REGENTS RD,REGENTS PARK RW,32.8626995,-117.2226386,32.7914365,-117.1597319,18978
3469,3469,REGENTS RD,REGENTS PK V RD,32.8626995,-117.2226386,32.8734279,-117.2161672,4165
3470,3470,REGENTS RD,SCRIPPS ST,32.8626995,-117.2226386,32.8482971,-117.2169148,35648
3471,3471,REHCO RD,CRESTMAR PT,32.8870397,-117.1719244,32.8857628,-117.1692216,57561
3473,3473,REMINGTON HILLS DR,AIRWAY RD,32.5656221,-117.0366259,32.5645375,-117.0153262,2065
3476,3476,RENAISSANCE  AV,EXCALIBUR  WY,32.8685461,-117.2037139,32.8686482,-117.2074733,11665
3477,3477,RENAISSANCE AV,EXCALIBUR WY,32.8685461,-117.2037139,32.8686482,-117.2074733,65278
3479,3479,REO  DR,LANDSCAPE  DR,32.664907,-117.0575358,32.670864,-117.052612,652
3482,3482,REO DR,CALLE GAVIOTA DR,32.664907,-117.0575358,32.673225,-117.058563,9103
3483,3483,REO DR,PARKSIDE AV,32.664907,-117.0575358,32.6748309,-117.042751,11360
3484,3484,REO DR,RANCHO  DR,32.664907,-117.0575358,32.677135,-117.06472,2148
3485,3485,REO DR,RANCHO DR,32.664907,-117.0575358,32.677135,-117.06472,7479
3486,3486,REO DR,TONAWANDA DR,32.664907,-117.0575358,32.665504,-117.058456,64257
3487,3487,RESERVOIR DR,70 ST,32.664907,-117.0575358,32.7721712,-117.0420326,83005
3489,3489,RESERVOIR LN,ALVARADO RD,32.77285,-117.054771,32.777863,-117.059669,20801
3491,3491,REX AV,UNIVERSITY AV,32.7482087,-117.082708,32.7484766,-117.1239509,13547
3492,3492,REYNARD  WY,UNIVERSITY  AV,32.7426956,-117.1708067,32.7484766,-117.1239509,6706
3493,3493,REYNARD WY,OSTEGO DR,32.7426956,-117.1708067,32.743088,-117.167953,1307
3495,3495,REYNARD WY,OTSEGO DR,32.7426956,-117.1708067,32.743088,-117.167953,1855
3502,3502,RICHETH  RD,IMPERIAL  AV,32.7038,-117.06958,32.7064323,-117.1252448,10059
3505,3505,RICHMOND ST,NORMAL ST,32.749565,-117.151222,32.7505832,-117.1488631,75738
3506,3506,RICKERT RD,BLACK MOUNTAIN RD,32.91521,-117.127028,32.9891419,-117.1266465,40898
3507,3507,RIDGE  BL,JACKSON DR,32.91521,-117.127028,32.8022312,-117.0444265,14817
3508,3508,RIDGE MANOR AV,HOPEDALE CT,32.794525,-117.058327,32.792553,-117.055069,6580
3509,3509,RIDGE VIEW DR,HOME AV,32.731525,-117.093918,32.7189404,-117.1104308,58846
3510,3510,RIDGEHAVEN CT,BALBOA AV,32.821,-117.1226854,32.8222527,-117.129964,141344
3511,3511,RIDGEWOOD DR,CORAL SEA WY,32.683266,-117.065331,32.684261,-117.060623,6253
3512,3512,RIESLING DR,AVENIDA MAGNIFICA DR,32.919342,-117.069054,32.909771,-117.082581,12775
3513,3513,RIGEL ST,SIVA ST,32.690941,-117.121208,32.688957,-117.120369,108497
3514,3514,RILEY  ST,GREENWOOD  ST,32.767017,-117.1903691,32.7634349,-117.1987028,4529
3515,3515,RILEY ST,GREENWOOD ST,32.767017,-117.1903691,32.7634349,-117.1987028,15633
3516,3516,RIO BONITO WY,RIVER RUN DR,32.7764728,-117.1374687,32.7782285,-117.1334429,64682
3517,3517,RIOS RD,POMERADO CT,33.014133,-117.06308,33.0225866,-117.0608852,18710
3518,3518,RIOS RD,RANCHO BERNARDO RD,33.014133,-117.06308,33.0181234,-117.0576313,94842
3520,3520,RITVA  PL,S WOODMAN  ST,32.6811286,-117.045469,32.6765233,-117.040175,2841
3521,3521,RITVA PL,S WOODMAN  ST,32.6811286,-117.045469,32.6765233,-117.040175,2934
3522,3522,RITVA PL,WOODMAN ST,32.6811286,-117.045469,32.709701,-117.0546294,3575
3524,3524,RIVERDALE ST,MISSION GORGE RD,32.7904245,-117.099609,32.8371239,-117.026799,243246
3525,3525,RIVERIA DR,INGRAHAM ST,32.7904245,-117.099609,32.7736568,-117.2349913,7133
3526,3526,RIVIERA DR,HAINES ST,32.7860726,-117.2396965,32.7990303,-117.242609,8954
3527,3527,ROANOKE ST,RANCHO HILLS DR,32.674572,-117.056831,32.672031,-117.058167,51883
3529,3529,ROBINSON AV,ESSEX ST,32.746422,-117.1487465,32.7474595,-117.1512297,47369
3530,3530,ROBINSON AV,ONEIDA WY,32.746422,-117.1487465,32.746982,-117.155389,49314
3531,3531,ROBINSON AV,PENNSYLVANIA AV,32.746422,-117.1487465,32.7451382,-117.1605248,14274
3532,3532,ROBINSON AV,UNIVERSITY AV,32.746422,-117.1487465,32.7484766,-117.1239509,383678
3533,3533,ROCK PL,UNIVERSITY AV,32.7521986,-117.0640755,32.7484766,-117.1239509,28872
3534,3534,ROCK ST,UNIVERSITY AV,32.7520748,-117.0641771,32.7484766,-117.1239509,51454
3536,3536,ROCKFORD DR,E CAMPUS DR,32.7690881,-117.0678272,32.7727591,-117.0671412,194531
3537,3537,ROCKHURST DR,NAVAJO RD,32.7854318,-117.0628882,32.804566,-117.0418303,16844
3538,3538,ROCKHURST DR,WENRICH DR,32.7854318,-117.0628882,32.788486,-117.068176,142127
3541,3541,ROMBOUGH PL,REDWOOD ST,32.7371175,-117.083997,32.73783,-117.1342815,1921
3542,3542,RONDA AV,GRAMERCY DR,32.79105,-117.124397,32.8028374,-117.1387469,8924
3543,3543,RONDA AV,SHAWN AV,32.79105,-117.124397,32.794708,-117.124222,49898
3546,3546,ROOSEVELT AV,FORTUNA AV,32.791451,-117.233963,32.79295,-117.23587,8179
3547,3547,ROSA LINDA ST,ARRUZA ST,32.572666,-117.058067,32.571933,-117.057528,8932
3548,3548,ROSE CREEK  BP,LEE  ST,32.572666,-117.058067,32.792931,-117.088966,37921
3549,3549,ROSECRANS  ST,EAST  DR,32.7547067,-117.2018158,32.7517419,-117.2087683,29895
3550,3550,ROSECRANS  ST,GAINES  ST,32.7547067,-117.2018158,32.7662133,-117.1902193,3816
3554,3554,ROSECRANS ST,EAST DR,32.7547067,-117.2018158,32.7517419,-117.2087683,140685
3555,3555,ROSECRANS ST,FRIARS RD,32.7547067,-117.2018158,32.7780229,-117.1408109,28486
3556,3556,ROSECRANS ST,GAINES ST,32.7547067,-117.2018158,32.7662133,-117.1902193,15876
3557,3557,ROSECRANS ST,LOCUST ST,32.7547067,-117.2018158,32.7256083,-117.2299179,118611
3559,3559,ROSECRANS ST,SEA WORLD DR,32.7547067,-117.2018158,32.7649794,-117.2087239,7510
3560,3560,ROSECRANS ST,VALEMONT ST,32.7547067,-117.2018158,32.7246402,-117.2367784,11269
3561,3561,ROSELAND DR,CALLE PLATA DR,32.850994,-117.259163,32.7246402,-117.2367784,245946
3562,3562,ROSELAND DR,HIDDEN VY PL,32.850994,-117.259163,32.845795,-117.2479449,16619
3563,3563,ROSELLE  ST,SORRENTO VY  RD,33.193241,-117.297043,32.8901984,-117.2084854,47861
3564,3564,ROSELLE ST,SORRENTO VY RD,33.193241,-117.297043,32.8901984,-117.2084854,129276
3565,3565,ROSEWOOD ST,GRAND AV,33.159592,-117.252876,32.8017518,-117.2223267,288584
3566,3566,ROSWELL ST,60 ST,32.714287,-117.079788,32.5685941,-117.10385204988464,2536
3567,3567,ROUND UP AV,TRAIL DUST AV,32.714287,-117.079788,32.9552954,-117.1327287,6238
3568,3568,ROUNDUP AV,TRAIL DUST AV,32.955994,-117.1329578,32.9552954,-117.1327287,31135
3569,3569,ROYAL GORGE DR,EL BANQUERO PL,32.815968,-117.05201,32.816505,-117.050323,21394
3570,3570,RUANE ST,MISSION GORGE RD,32.815414,-117.045082,32.8371239,-117.026799,13421
3571,3571,RUE ANNE N,RUE MICHAEL N,32.843174,-117.252983,32.843346,-117.250183,26198
3572,3572,RUE CHAMBERRY ,RUE CHANTEMAR ,32.903053,-117.067436,32.901459,-117.065697,5212
3573,3573,RUE CHAMBERRY ,RUE CHANTEMAR  ,32.903053,-117.067436,32.901459,-117.065697,2268
3574,3574,RUE MICHAEL  ,RUE DE ANNE ,32.843346,-117.250183,32.843174,-117.252983,7752
3575,3575,RUE MICHAEL  MICHAEL,RUE DE ANNE  ,32.843346,-117.250183,32.843174,-117.252983,7743
3576,3576,RUEDA DR,COLINA DORADA DR,32.824516,-117.079399,32.815823,-117.077789,4587
3578,3578,RUFFIN  RD,VIEWRIDGE  AV,32.8087556,-117.1190285,32.8238672,-117.1228409,5210
3581,3581,RUFFIN RD,CHESAPEAKE D,32.8287183,-117.1245956,32.837879,-117.129646,28986
3582,3582,RUFFIN RD,CHESAPEAKE DR,32.8087556,-117.1190285,32.837879,-117.129646,129942
3583,3583,RUFFIN RD,GREENCRAIG LN,32.8087556,-117.1190285,32.8272688,-117.1245743,19151
3584,3584,RUFFIN RD,HARRIS RD,32.8087556,-117.1190285,32.860351,-117.1165823,21664
3588,3588,RUFFIN RD,W CANYON AV,32.8087556,-117.1190285,32.8071702,-117.1225025,123779
3589,3589,RUFFNER  ST,MERCURY  ST,32.830811,-117.158867,32.8219016,-117.1488519,3645
3590,3590,RUFFNER ST,CONVOY  ST,32.830811,-117.158867,32.835655,-117.152397,2958
3591,3591,RUFFNER ST,CONVOY ST,32.830811,-117.158867,32.835655,-117.152397,229264
3592,3592,RUFFNER ST,SHAWLINE ST,32.830811,-117.158867,32.8325678,-117.1638292,93407
3593,3593,RUSHVILLE ST,GENTER ST,32.8352849,-117.274063,32.8370573,-117.2710786,8915
3596,3596,RUTGERS RD,LA JOLLA RANCHO RD,32.820335,-117.254913,32.8259293,-117.2561785,10370
3614,3614,SAGEBRUSH RD,SOLEDAD MOUNTAIN RD,32.827377,-117.242813,32.8123354,-117.2324595,14623
3615,3615,SAGEBRUSH RD,SOLEDAD MTN RD,32.827377,-117.242813,32.8123354,-117.2324595,4999
3617,3617,SALIZAR ST,BATISTA ST,32.813423,-117.165581,32.814808,-117.1637405,18468
3619,3619,SAMPSON ST,28 ST,32.962502,-117.123756,32.7373807,-117.1336351,9414
3620,3620,SAMPSON ST,SICARD ST,32.6948583,-117.1423775,32.695259,-117.139214,27256
3622,3622,SAN ANDRES DR,SANTA FE DOWNS SQ,32.9797031,-117.2475199,32.9814178,-117.2373847,66467
3625,3625,SAN DIEGO MISSION RD,FRIARS RD,32.785622,-117.112343,32.7780229,-117.1408109,70650
3626,3626,SAN DIEGO PL,SAN FERNANDO PL,32.759826,-117.2487935,32.7677507,-117.2506496,7530
3627,3627,SAN DIEGUITO  RD,ARTESIAN  RD,32.9744654,-117.2166368,33.020065,-117.15242,31686
3628,3628,SAN DIEGUITO RD,CREEK RD,32.9744654,-117.2166368,32.9315214,-117.0562967,43542
3629,3629,SAN DIEGUITO RD,DERBY DOWNS RD,32.9744654,-117.2166368,32.9652082,-117.233346,1175
3630,3630,SAN DIEGUITO RD,PRIVATE ACCESS RD,32.9744654,-117.2166368,32.7512513,-116.9768897,43180
3631,3631,SAN DIEGUITO RD,TRENTON PL,32.9744654,-117.2166368,32.7512513,-116.9768897,14909
3632,3632,SAN DIEGUITO RD,VIA DE LA VALLE  ,32.9744654,-117.2166368,32.9804268,-117.251123,11750
3634,3634,SAN FELIPE ST,SAN VICENTE ST,32.7089224,-117.0270229,32.711826,-117.026947,31523
3635,3635,SAN FERNANDO  PL,VENTURA  PL,32.7677507,-117.2506496,32.7720132,-117.252691,8742
3636,3636,SAN FERNANDO PL,ENSENADA  CT,32.7677507,-117.2506496,32.7672289,-117.2499671,9322
3637,3637,SAN FERNANDO PL,W MISSION BAY DR,32.7677507,-117.2506496,32.7648626,-117.2357339,11004
3638,3638,SAN GABRIEL PL,DEVON CT,32.7656317,-117.25131,32.7661843,-117.2504015,50898
3644,3644,SAN PASQUAL RD,SAN PASQUAL VY RD,33.074219,-117.037819,33.0958246,-117.0088108,5217
3647,3647,SAN PASQUAL VALLEY RD,ACADEMY RD,33.0958246,-117.0088108,33.232444,-117.313843,406
3648,3648,SAN RAMON DR,WESTONHILL DR,32.906807,-117.139519,32.9144469,-117.13564,3805
3655,3655,SANDROCK RD,RUFFIN RD,32.809446,-117.1400737,32.8087556,-117.1190285,109636
3656,3656,SANDY HOOK RD,PARKDALE AV,32.915371,-117.157303,32.90868,-117.154579,10603
3658,3658,SANTA BARBARA PL,JERSEY CT,32.7741584,-117.2517038,32.7746458,-117.2527339,70132
3659,3659,SANTA BARBARA ST,GUIZOT ST,32.7345728,-117.2457676,32.7428106,-117.2413127,11113
3660,3660,SANTA CLARA PL,PACIFIC BEACH DR,32.7827573,-117.2510501,32.7933424,-117.2428874,36226
3662,3662,SANTA MARGARITA ST,IMPERIAL AV,32.705894,-117.078407,32.7064323,-117.1252448,29530
3663,3663,SANTIAGO RD,RANCHO BERNARDO RD,33.3747663,-117.0766926,33.0181234,-117.0576313,3412
3664,3664,SANTO  RD,LA CUENTA  DR,32.7902989,-117.1050947,32.8212659,-117.0979002,11300
3666,3666,SANTO RD,CALLE MARISELDA RD,32.7902989,-117.1050947,32.83474,-117.097504,35062
3668,3668,SANTO RD,PORTOBELO CT,32.7902989,-117.1050947,32.8398028,-117.0967724,5555
3669,3669,SANTO RD,RIVERDALE ST,32.7902989,-117.1050947,32.7904245,-117.099609,232020
3670,3670,SANYO AV,E/O AV,32.5638216,-116.940769,32.675764,-117.089864,10230
3671,3671,SARANAC ST,ALVARADO RD,32.7711193,-117.0546043,32.777863,-117.059669,154743
3672,3672,SARATOGA AV,CAPE MAY AV,32.7453708,-117.2444292,32.7472316,-117.2453535,16855
3674,3674,SASSAFRAS ST,VINE ST,32.7358648,-117.178479,32.7392128,-117.1792443,153565
3678,3678,SAVANNAH ST,TECOLOTE RD,32.7714072,-117.2026166,32.7720835,-117.2032068,28956
3680,3680,SCOTT  ST,ROSECRANS  ST,32.7254094,-117.2270211,32.7547067,-117.2018158,8395
3681,3681,SCOTT ST,ROSECRANS ST,32.7254094,-117.2270211,32.7547067,-117.2018158,110489
3693,3693,SCRANTON RD,CARROLL RD,32.891341,-117.201433,32.8828066,-117.1567097,6269
3694,3694,SCRANTON RD,FLANDERS DR,32.891341,-117.201433,32.905074,-117.1707602,60358
3702,3702,SCRIPPS CREEK DR,SPRUCE RUN DR,32.933853,-117.08963,32.9337952,-117.0890645,25844
3707,3707,SCRIPPS LAKE DR,HIBERT ST,32.911812,-117.10598,32.9155219,-117.1138845,10848
3721,3721,SCRIPPS ST,STADIUM ST,32.8482971,-117.2169148,32.848183,-117.212723,22577
3722,3722,SCRIPPS SUMMIT DR,SPRING CANYON RD,32.939793,-117.101692,32.9099518,-117.0623129,123904
3889,3889,SEA RIDGE DR,CHELSEA AV,32.8089173,-117.2650612,32.8121504,-117.2692361,1146
3890,3890,SEA RIDGE DR,COLIMA ST,32.8089173,-117.2650612,32.811871,-117.263329,97831
3891,3891,SEA WORLD DR,CLAIREMONT DR,32.7649794,-117.2087239,32.8038,-117.1991166,5190
3892,3892,SEA WORLD DR,END DR,32.7649794,-117.2087239,32.8038,-117.1991166,47264
3893,3893,SEA WORLD DR,FIESTA ISLAND RD,32.7649794,-117.2087239,32.7740639,-117.2166065,17887
3894,3894,SEA WORLD DR,NAPA ST,32.7649794,-117.2087239,32.7647901,-117.1961278,38403
3898,3898,SEAWARD AV,BEYER BL,32.5570485,-117.0413077,32.5653829,-117.0597,8565
3899,3899,SELLSWAY ST,SEAWARD AV,32.555084,-117.04509,32.5570485,-117.0413077,10998
3909,3909,SERVANDO AV,CAMINO PLAZA AV,32.5569825,-117.0649317,32.5453669,-117.0442911,50155
3911,3911,SEVAN CT,MURRAY RIDGE RD,32.78241,-117.154716,32.7874276,-117.1448427,38148
3912,3912,SHADYGLADE LN,SKYLINE DR,32.700806,-117.032478,32.704735,-117.028923,62083
3917,3917,SHAWLINE ST,RUFFNER ST,32.8325678,-117.1638292,32.830811,-117.158867,30752
3918,3918,SHELTER ISLAND CR,SHELTER ISLAND SW END DR,32.8325678,-117.1638292,32.830811,-117.158867,10490
3919,3919,SHELTER ISLAND DR,4000 E/O DR,32.7223142,-117.2305159,32.830811,-117.158867,10478
3921,3921,SHIELDS ST,ORLECK ST,32.818821,-117.108253,32.8195538,-117.1041323,7915
3922,3922,SHILOH RD,54 ST,32.818821,-117.108253,32.7347417,-117.0796148,20332
3923,3923,SHIRLEY ANN PL,TEXAS ST,32.7607302,-117.1394804,32.7706845,-117.1400061,1470
3924,3924,SHOOTING STAR DR,CAITHNESS DR,32.567226,-117.056137,32.56588,-117.055206,3826
3925,3925,SHORELINE DR,MIRAMAR RD,32.8656187,-117.2015184,32.8938447,-117.1259922,55944
3926,3926,SIEMPRE VIVA RD,AIRWAY RD,32.5558601,-116.9392784,32.5645375,-117.0153262,20187
3927,3927,SIEMPRE VIVA RD,KERNS ST,32.5558601,-116.9392784,32.550944,-116.9559096,55035
3930,3930,SIERRA MAR DR,TORREY PINES RD,32.847607,-117.261017,32.844807,-117.269913,8285
3931,3931,SIERRA VISTA ,ALLEN RD,32.847607,-117.261017,32.844807,-117.269913,3040
3932,3932,SIGNAL AV,SATURN BL,32.572224,-117.094551,32.844807,-117.269913,940
3933,3933,SIGSBEE ST,26 ST,32.572224,-117.094551,32.9701596,-117.2689154,2505
3934,3934,SIGSBEE ST,BEARDSLEY ST,32.70216,-117.149178,32.704243,-117.144386,13111
3935,3935,SILVERADO ST,PROSPECT ST,32.8453981,-117.272766,32.6076716,-117.0578157,3475
3936,3936,SILVERADO ST,WALL ST,32.8453981,-117.272766,32.846931,-117.273264,41686
3937,3937,SILVERADO ST,WALL ST ,32.8453981,-117.272766,32.846931,-117.273264,3552
3938,3938,SIPES   LN,WILLOW  RD,32.5454659,-117.0486218,32.5454716,-117.0426195,5919
3939,3939,SIPES  LN ,WILLOW  RD,32.5454659,-117.0486218,32.5454716,-117.0426195,5826
3940,3940,SIPES LN,WILLOW RD,32.5454659,-117.0486218,32.5454716,-117.0426195,15663
3941,3941,SKYLINE  DR,IMPERIAL  AV,32.704735,-117.028923,32.7064323,-117.1252448,14488
3942,3942,SKYLINE  DR,JAMACHA  RD,32.704735,-117.028923,32.7144302,-117.0342503,4950
3943,3943,SKYLINE DR,GRIBBLE ST,32.704735,-117.028923,32.702946,-117.034126,5875
3944,3944,SKYLINE DR,JAMACHA RD,32.704735,-117.028923,32.7144302,-117.0342503,5206
3945,3945,SKYLINE DR,LATIMER ST,32.704735,-117.028923,32.7041746,-117.0684024,30999
3946,3946,SKYLINE DR,LOS SONETO DR,32.704735,-117.028923,32.707069,-117.043602,10924
3947,3947,SKYLINE DR,MARGARITA RD,32.704735,-117.028923,32.707069,-117.043602,62902
3948,3948,SKYLINE DR,SAN VICENTE ST,32.704735,-117.028923,32.711826,-117.026947,5251
3949,3949,SKYLINE DR,TICKNOR CT,32.704735,-117.028923,32.7021962,-117.0668428,7592
3950,3950,SMITH  ST,ROSECRANS ST,32.7512306,-117.200495,32.7547067,-117.2018158,13501
3951,3951,SMITH ST,ROSECRANS ST,32.7512306,-117.200495,32.7547067,-117.2018158,114363
3952,3952,SMYTHE AV,COTTONWOOD RD,32.5611863,-117.0493615,32.5558962,-117.047974,44040
3957,3957,SNOOK ST,SHIELDS ST,32.8122182,-117.1046579,32.818821,-117.108253,38707
3958,3958,SOLEDAD AV,BOULEVARD PL,32.846321,-117.262016,32.7846836,-116.9777083,523
3959,3959,SOLEDAD MOUNTAIN RD,PACIFICA DR,32.8123354,-117.2324595,32.8144071,-117.224457,2791
3960,3960,SOLEDAD MOUNTAIN RD,PENDLETON ST,32.8123354,-117.2324595,32.814369,-117.231697,2926
3961,3961,SOLEDAD MTN RD,PENDLETON ST,32.8123354,-117.2324595,32.814369,-117.231697,8513
3962,3962,SOLEDAD WY,ALTA LA JOLLA  DR,32.815552,-117.241608,32.8221434,-117.2452509,3570
3963,3963,SOLEDAD WY,ALTA LA JOLLA DR,32.815552,-117.241608,32.8221434,-117.2452509,13285
3964,3964,SOLOLA AV,CERVANTES AV,32.693684,-117.086067,32.6978572,-117.0700941,12486
3965,3965,SOLOLA AV,LADNER ST,32.693684,-117.086067,32.695351,-117.09375,61627
3966,3966,SOLTERRA VISTA PY,RANCHO SANTA FE ,32.693684,-117.086067,33.024194949999995,-117.19815158464624,5196
3982,3982,SPACE THEATER WY,VILLAGE PL,32.7297396,-117.1467502,32.7324436,-117.1479118,70414
3983,3983,SPANISH LANDING ,LANING RD ,32.7284995,-117.20951719886834,32.7304818,-117.2199859,20304
3984,3984,SPANISH LANDING RD,LANING RD,32.7294603,-117.20461,32.7304818,-117.2199859,30800
3985,3985,SPARLING ST,COLLEGE AV,32.7452872,-117.058965,32.7772397,-117.0677729,7512
3986,3986,SPARREN AV,TWIN TRAILS DR,32.9659381,-117.1376916,32.9567912,-117.1250077,42196
3987,3987,SPILLMAN  DR,HIXSON  AV,32.722767,-117.105827,32.724895,-117.105347,18256
3988,3988,SPILLMAN DR,HIXSON AV,32.722767,-117.105827,32.724895,-117.105347,88264
3997,3997,SPRING CANYON  RD,SCRIPPS CREEK  DR,32.9099518,-117.0623129,32.933853,-117.08963,674
3999,3999,SPRING CANYON RD,SCRIPPS CREEK ,32.9099518,-117.0623129,32.933853,-117.08963,870
4000,4000,SPRING CANYON RD,SCRIPPS CREEK DR,32.9099518,-117.0623129,32.933853,-117.08963,155954
4005,4005,SPRING OAK WY,GROVE VIEW RD,32.685352,-117.03299,32.685635,-117.03199,1080
4008,4008,SPRINGBROOK DR,POWAY RD,32.9386821,-117.0787422,32.9478055,-117.0768396,3623
4009,4009,SPRUCE RUN  DR,SCRIPPS CREEK  DR,32.9337952,-117.0890645,32.933853,-117.08963,447
4010,4010,SPRUCE RUN DR,BLUE CYPRESS DR,32.9337952,-117.0890645,32.92617,-117.077026,107488
4011,4011,SPRUCE ST,REDWOOD ST,32.7387081,-117.1613907,32.73783,-117.1342815,5423
4012,4012,SPRUCE ST,THORN ST,32.7387081,-117.1613907,32.740314,-117.091454,4861
4015,4015,ST ANDREWS AV,AIRWAY RD,32.5659904,-116.9739421,32.5645375,-117.0153262,16415
4016,4016,ST CHARLES PL,ROSECRANS ST,32.7432569,-117.2104975,32.7547067,-117.2018158,41455
4018,4018,ST RITA PL,MANZANARES WY,32.701931,-117.08564,32.703293,-117.082153,57526
4020,4020,ST. RITA PL,MANZANARES WY,32.701931,-117.08564,32.703293,-117.082153,12338
4026,4026,STARGAZE AV,WESTVALE RD,32.973835,-117.127487,32.977909,-117.132347,23192
4027,4027,STARLING DR,VISTA HILL AV,32.793293,-117.155281,32.7949274,-117.1559124,22953
4029,4029,STERNE  ST,TENNYSON ST,32.7352239,-117.2261852,32.7395949,-117.2318695,7007
4030,4030,STERNE ST,TENNYSON ST,32.7352239,-117.2261852,32.7395949,-117.2318695,270287
4032,4032,STONE CANYON RD,NACIDO DR,33.3862324,-117.1644339,33.0075221,-117.0570138,83956
4040,4040,STREAMVIEW DR,GLADE ST,32.7444958,-117.0684698,32.745972,-117.061928,166458
4041,4041,STREAMVIEW DR,REDWOOD ST,32.7444958,-117.0684698,32.73783,-117.1342815,40686
4042,4042,STRESEMANN ST,DUNANT ST,32.8472205,-117.222967,32.8521587,-117.2197021,13784
4044,4044,SUCCESS AV,AERO DR,32.805828,-117.1278204,32.8096863,-117.1463609,49185
4045,4045,SUMTER ST,RAPPAHANNOCK AV,32.801991,-117.2038087,32.8057105,-117.2017245,4272
4046,4046,SUNDANCE AV,BLACK MTN RD,32.9564269,-117.1360842,32.9891419,-117.1266465,14463
4048,4048,SUNNY BRAE PL,JACKSON DR,32.794327,-117.043327,32.8022312,-117.0444265,5126
4049,4049,SUNNYSIDE AV,ENCINITAS  AV,32.7118926,-117.0261004,32.7093171,-117.0245663,3714
4050,4050,SUNNYSIDE AV,ENCINITAS AV,32.7118926,-117.0261004,32.7093171,-117.0245663,7519
4051,4051,SUNSET AV,MONUMENT RD,32.774895,-116.986794,32.5447391,-117.072295,2239
4057,4057,SUNSET CT,TANGIERS CT,32.7856967,-117.2537722,32.7860381,-117.2538342,120665
4058,4058,SUNSET RD,SAN JUAN RD,32.826759,-116.935043,32.751068,-117.190727,7275
4060,4060,SUNSET RDG DR,POYNTELL CR,32.826759,-116.935043,32.916309,-117.08017,4458
4061,4061,SUNSET RIDGE DR,BLUE CYPRESS DR,32.918491,-117.082962,32.92617,-117.077026,51622
4062,4062,SUNSET RIDGE DR,POYNTELL CR,32.918491,-117.082962,32.916309,-117.08017,14921
4063,4063,SUTHERLAND ST,NOELL ST,32.7425817,-117.185757,32.7431394,-117.1867971,4955
4064,4064,SUTTER ST,BUSH ST,32.7462105,-117.1731667,32.7473553,-117.1731698,41242
4068,4068,SWIFT AV,35  ST,32.7496891,-117.1192792,32.7500396,-117.1180499,3845
4069,4069,SWIFT AV,35 ST,32.7496891,-117.1192792,32.7500396,-117.1180499,111915
4070,4070,SYCAMORE  RD,WILLOW  RD,32.5487994,-117.045176,32.5454716,-117.0426195,7960
4071,4071,SYCAMORE RD,WILLOW RD,32.5487994,-117.045176,32.5454716,-117.0426195,29540
4079,4079,TAIT ST,GARSTON ST,32.7812673,-117.1682733,32.78373,-117.166107,3654
4081,4081,TALBOT  ST,SOUTHERNWOOD  WY,32.7202709,-117.2331596,32.7206577,-117.2445802,9307
4082,4082,TALBOT  ST,UPSHUR  ST,32.7202709,-117.2331596,32.720344,-117.2314497,18180
4083,4083,TALBOT ST,HILL ST,32.7202709,-117.2331596,32.7223997,-117.2388432,78070
4084,4084,TALBOT ST,SOUTHERNWOOD  WY,32.7202709,-117.2331596,32.7206577,-117.2445802,9261
