,Unnamed: 0.1,CNN,PRIMARY_ST,start_loc,end_loc,count,DATE,lat_x,lon_x,lat_y,lon_y
1662,3176,5659000,FOLSOM ST,2ND ST,ESSEX ST,12635,12/7/2017,37.7853938,-122.39699505,37.78624605,-122.39548892061488
1663,3177,6266000,GOLDEN GATE AVE,FRANKLIN ST,VAN NESS AVE,7658,12/7/2017,37.7863356,-122.4232167,37.78092,-122.420718
1664,3184,5652000,FOLSOM ST,BEALE ST,MAIN ST,5618,12/13/2017,37.7883974,-122.39322397496798,37.7897354,-122.3922979
1665,3185,5652000,FOLSOM ST,BEALE ST,MAIN ST,685,12/13/2017,37.7883974,-122.39322397496798,37.7897354,-122.3922979
1666,3189,5652000,FOLSOM ST,BEALE ST,MAIN ST,5774,12/14/2017,37.7883974,-122.39322397496798,37.7897354,-122.3922979
1667,3190,5652000,FOLSOM ST,BEALE ST,MAIN ST,729,12/14/2017,37.7883974,-122.39322397496798,37.7897354,-122.3922979
1668,3193,665000,15TH ST,CASTRO ST,NOE ST,1952,1/30/2018,37.762413,-122.4351739,37.760224,-122.432716
1669,3194,665000,15TH ST,CASTRO ST,NOE ST,1852,1/30/2018,37.762413,-122.4351739,37.760224,-122.432716
1670,3195,665000,15TH ST,NOE ST,SANCHEZ ST,2255,1/30/2018,37.760224,-122.432716,37.753957,-122.429884
1671,3198,3788000,CASTRO ST,MARKET ST,16TH ST,6525,1/30/2018,37.7626004,-122.4352931,37.7642388,-122.4354333
1672,3199,3789000,CASTRO ST,MARKET ST,16TH ST,6525,1/30/2018,37.7626004,-122.4352931,37.7642388,-122.4354333
1673,3200,746000,16TH ST,CASTRO ST,NOE ST,3320,1/30/2018,37.7646255,-122.4287107,37.760224,-122.432716
1674,3201,665000,15TH ST,NOE ST,SANCHEZ ST,1949,1/30/2018,37.760224,-122.432716,37.753957,-122.429884
1675,3202,746000,16TH ST,CASTRO ST,NOE ST,2224,1/30/2018,37.7646255,-122.4287107,37.760224,-122.432716
1676,3205,3788000,CASTRO ST,MARKET ST,16TH ST,4813,1/30/2018,37.7626004,-122.4352931,37.7642388,-122.4354333
1677,3206,3789000,CASTRO ST,MARKET ST,16TH ST,4813,1/30/2018,37.7626004,-122.4352931,37.7642388,-122.4354333
1678,3207,6881000,HENRY ST,CASTRO ST,NOE ST,378,1/30/2018,37.762413,-122.4351739,37.760224,-122.432716
1679,3208,6881000,HENRY ST,CASTRO ST,NOE ST,285,1/30/2018,37.762413,-122.4351739,37.760224,-122.432716
1680,3209,6048101,GEARY BLVD,BLAKE STREET,COLLINS ST,20806,5/4/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1681,3210,6048201,GEARY BLVD,BLAKE STREET,COLLINS ST,20025,5/4/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1682,3211,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,17279,5/4/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1683,3212,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,16417,5/4/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1684,3213,6048101,GEARY BLVD,BLAKE STREET,COLLINS ST,17750,5/5/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1685,3214,6048201,GEARY BLVD,BLAKE STREET,COLLINS ST,19059,5/5/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1686,3215,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,14790,5/5/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1687,3216,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,14857,5/5/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1688,3217,6048101,GEARY BLVD,BLAKE STREET,COLLINS ST,15204,5/6/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1689,3218,6048201,GEARY BLVD,BLAKE STREET,COLLINS ST,16452,5/6/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1690,3219,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,12787,5/6/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1691,3220,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,12063,5/6/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1692,3221,6048101,GEARY BLVD,BLAKE STREET,COLLINS ST,19832,5/7/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1693,3222,6048201,GEARY BLVD,BLAKE STREET,COLLINS ST,18162,5/7/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1694,3223,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,15162,5/7/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1695,3224,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,15242,5/7/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1696,3225,6048101,GEARY BLVD,BLAKE STREET,COLLINS ST,20663,5/8/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1697,3226,6048201,GEARY BLVD,BLAKE STREET,COLLINS ST,18599,5/8/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1698,3227,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,15961,5/8/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1699,3228,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,16541,5/8/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1700,3229,6048101,GEARY BLVD,BLAKE STREET,COLLINS ST,20729,5/9/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1701,3230,6048201,GEARY BLVD,BLAKE STREET,COLLINS ST,19413,5/9/2018,37.7818361,-122.4511043,37.7820053,-122.449853
1702,3231,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,15985,5/9/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1703,3232,6040201,GEARY BLVD,LAGUNA STREET,WEBSTER ST,16867,5/9/2018,37.7847663,-122.4281594,37.7848429,-122.4309284
1704,3233,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,19738,5/16/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1705,3234,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,18138,5/16/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1706,3235,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,18483,5/17/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1707,3236,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,18203,5/17/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1708,3237,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,21204,5/18/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1709,3238,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,19205,5/18/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1710,3239,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,16266,5/19/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1711,3240,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,18887,5/19/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1712,3241,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,13136,5/20/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1713,3242,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,16214,5/20/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1714,3243,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,18844,5/21/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1715,3244,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,16383,5/21/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1716,3245,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,19319,5/22/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1717,3246,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,16975,5/22/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1718,3247,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,19897,5/23/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1719,3248,6044101,GEARY BLVD,BAKER STREET,DIVISADERO ST,17920,5/23/2018,37.7830124,-122.4431442,37.7834942,-122.4393098
1720,3249,7949000,LAGUNA ST , HAYES ST , LINDEN ST,4894,5/30/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1721,3250,7949000,LAGUNA ST , HAYES ST , LINDEN ST,3774,5/30/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1722,3252,8393001,LINDEN ST , LAGUNA ST , OCTAVIA ST,287,5/30/2018,37.7750597,-122.4260018,37.7930167,-122.4279155
1723,3253,7949000,LAGUNA ST , HAYES ST , LINDEN ST,5008,5/31/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1724,3254,7949000,LAGUNA ST , HAYES ST , LINDEN ST,3886,5/31/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1725,3256,8394000,LINDEN ST , LAGUNA ST , OCTAVIA ST,349,5/31/2018,37.7750597,-122.4260018,37.7930167,-122.4279155
1726,3259,7949000,LAGUNA ST , HAYES ST , LINDEN ST,3702,6/9/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1727,3260,7949000,LAGUNA ST , HAYES ST , LINDEN ST,4096,6/9/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1728,3261,7949000,LAGUNA ST , HAYES ST , LINDEN ST,3421,6/10/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1729,3262,7949000,LAGUNA ST , HAYES ST , LINDEN ST,3929,6/10/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1730,3263,7949000,LAGUNA ST , HAYES ST , LINDEN ST,4191,6/12/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1731,3264,7949000,LAGUNA ST , HAYES ST , LINDEN ST,3901,6/12/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1732,3272,1818000,36TH AVE, YORBA ST , SLOAT BLVD,1792,6/13/2018,37.7347133,-122.4955475,37.7337747,-122.4933795
1733,3273,1818000,36TH AVE, YORBA ST , SLOAT BLVD,903,6/13/2018,37.7347133,-122.4955475,37.7337747,-122.4933795
1734,3274,4360000,CONSTANSO WAY , CRESTLAKE DR , SLOAT BLVD,1031,6/13/2018,37.7350067,-122.4859304,37.7342811,-122.4891644
1735,3275,4360000,CONSTANSO WAY , CRESTLAKE DR , SLOAT BLVD,235,6/13/2018,37.7350067,-122.4859304,37.7342811,-122.4891644
1736,3276,4361000,CONSTANSO WAY , CRESTLAKE DR , SLOAT BLVD,1031,6/13/2018,37.7350067,-122.4859304,37.7342811,-122.4891644
1737,3277,4361000,CONSTANSO WAY , CRESTLAKE DR , SLOAT BLVD,235,6/13/2018,37.7350067,-122.4859304,37.7342811,-122.4891644
1738,3279,13471000,WAWONA ST ,18TH AVE,15TH AVE,1399,6/13/2018,37.7412372,-122.4745108,37.7818212,-122.4740764
1739,3280,13471000,WAWONA ST ,18TH AVE,15TH AVE,622,6/13/2018,37.7412372,-122.4745108,37.7818212,-122.4740764
1740,3281,13471000,WAWONA ST ,18TH AVE,15TH AVE,1399,6/13/2018,37.7412372,-122.4745108,37.7818212,-122.4740764
1741,3282,13473000,WAWONA ST ,18TH AVE,15TH AVE,622,6/13/2018,37.7412372,-122.4745108,37.7818212,-122.4740764
1742,3283,13473000,WAWONA ST ,18TH AVE,15TH AVE,1399,6/13/2018,37.7412372,-122.4745108,37.7818212,-122.4740764
1743,3284,13473000,WAWONA ST ,18TH AVE,15TH AVE,622,6/13/2018,37.7412372,-122.4745108,37.7818212,-122.4740764
1744,3290,7949000,LAGUNA ST , HAYES ST , LINDEN ST,4182,6/14/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1745,3291,7949000,LAGUNA ST , HAYES ST , LINDEN ST,4071,6/14/2018,37.7767294,-122.426254,37.7757835,-122.4279225
1746,3292,1588000,28TH AVE, MORAGA , NORIEGA,1247,10/30/2018,37.7564451,-122.465705,37.7539514,-122.485919
1747,3293,1588000,28TH AVE, MORAGA , NORIEGA,1340,10/30/2018,37.7564451,-122.465705,37.7539514,-122.485919
1748,3302,7901000,KISKA RD , INGALLS , REARDON,1304,10/30/2018,37.7311117,-122.379404,37.7300636,-122.37713
1749,3303,7901000,KISKA RD , INGALLS , REARDON,1316,10/30/2018,37.7311117,-122.379404,37.7300636,-122.37713
1750,3304,8661000,MANOR DR , KENWOOD , OCEAN,212,10/30/2018,37.7280605,-122.4628968,37.72594135,-122.45138012632498
1751,3305,8661000,MANOR DR , KENWOOD , OCEAN,271,10/30/2018,37.7280605,-122.4628968,37.72594135,-122.45138012632498
1752,3312,10220000,PALOU AVE , KEITH , JENNINGS,2718,10/30/2018,37.7320748,-122.387381,37.7307991,-122.385472
1753,3313,10220000,PALOU AVE , KEITH , JENNINGS,2994,10/30/2018,37.7320748,-122.387381,37.7307991,-122.385472
1754,3314,11277000,SADOWA ST , CAPITOL , PLYMOUTH,424,10/30/2018,37.7131987,-122.4589328,37.7201313,-122.4561528
1755,3315,11277000,SADOWA ST , CAPITOL , PLYMOUTH,1131,10/30/2018,37.7131987,-122.4589328,37.7201313,-122.4561528
1756,3318,1588000,28TH AVE, MORAGA , NORIEGA,1316,10/31/2018,37.7564451,-122.465705,37.7539514,-122.485919
1757,3319,1588000,28TH AVE, MORAGA , NORIEGA,1477,10/31/2018,37.7564451,-122.465705,37.7539514,-122.485919
1758,3336,7901000,KISKA RD , INGALLS , REARDON,1368,10/31/2018,37.7311117,-122.379404,37.7300636,-122.37713
1759,3337,7901000,KISKA RD , INGALLS , REARDON,1426,10/31/2018,37.7311117,-122.379404,37.7300636,-122.37713
1760,3338,8661000,MANOR DR , KENWOOD , OCEAN,348,10/31/2018,37.7280605,-122.4628968,37.72594135,-122.45138012632498
1761,3339,8661000,MANOR DR , KENWOOD , OCEAN,497,10/31/2018,37.7280605,-122.4628968,37.72594135,-122.45138012632498
1762,3346,10220000,PALOU AVE , KEITH , JENNINGS,2797,10/31/2018,37.7320748,-122.387381,37.7307991,-122.385472
1763,3347,10220000,PALOU AVE , KEITH , JENNINGS,3194,10/31/2018,37.7320748,-122.387381,37.7307991,-122.385472
1764,3348,11277000,SADOWA ST , CAPITOL , PLYMOUTH,522,10/31/2018,37.7131987,-122.4589328,37.7201313,-122.4561528
1765,3349,11277000,SADOWA ST , CAPITOL , PLYMOUTH,1262,10/31/2018,37.7131987,-122.4589328,37.7201313,-122.4561528
1766,3354,3920000,CHENERY ST , MIGUEL , CHARLES,1665,11/1/2018,37.7371492,-122.427962,37.7805013,-122.412544
1767,3355,3920000,CHENERY ST , MIGUEL , CHARLES,1254,11/1/2018,37.7371492,-122.427962,37.7805013,-122.412544
1768,3378,2619000,BAKER ST , BUSH , PINE,1691,11/6/2018,37.7901854,-122.4088254,37.7910886,-122.4090158
1769,3379,2619000,BAKER ST , BUSH , PINE,1516,11/6/2018,37.7901854,-122.4088254,37.7910886,-122.4090158
1770,3380,2607000,BAKER ST , FELL , HAYES,3184,11/6/2018,37.7759099,-122.4231952,37.7745981,-122.4409874
1771,3381,2607000,BAKER ST , FELL , HAYES,2914,11/6/2018,37.7759099,-122.4231952,37.7745981,-122.4409874
1772,3382,4234000,COLE ST , FULTON ST , GROVE,607,11/6/2018,37.7734186,-122.4656809,37.7360855,-122.47861923124395
1773,3383,4234000,COLE ST , FULTON ST , GROVE,518,11/6/2018,37.7734186,-122.4656809,37.7360855,-122.47861923124395
1774,3384,5076000,EDDY ST , BRODERICK , DIVISADERO,742,11/6/2018,37.78563495,-122.44256769559615,37.780328,-122.4390173
1775,3385,5076000,EDDY ST , BRODERICK , DIVISADERO,693,11/6/2018,37.78563495,-122.44256769559615,37.780328,-122.4390173
1776,3386,5730000,FORD ST , NOE , SANCHEZ,224,11/6/2018,37.7638224,-122.4335594,37.7662732,-122.4305762
1777,3387,5730000,FORD ST , NOE , SANCHEZ,153,11/6/2018,37.7638224,-122.4335594,37.7662732,-122.4305762
1778,3394,6561000,GROVE ST , FILLMORE ST , WEBSTER,843,11/6/2018,37.7770996,-122.4313571,37.7901419,-122.4322338
1779,3395,6561000,GROVE ST , FILLMORE ST , WEBSTER,1041,11/6/2018,37.7770996,-122.4313571,37.7901419,-122.4322338
1780,3396,8567000,LYON ST , PINE ST , BUSH,959,11/6/2018,37.7913012,-122.4073583,37.7901854,-122.4088254
1781,3397,8567000,LYON ST , PINE ST , BUSH,2827,11/6/2018,37.7913012,-122.4073583,37.7901854,-122.4088254
1782,3401,10161000,PACIFIC AVE , BAKER , BRODERICK,1501,11/6/2018,37.7847532,-122.4433828,37.78563495,-122.44256769559615
1783,3404,11696000,SCOTT ST , ELLIS , O'FARRELL,2914,11/6/2018,37.7855844,-122.4072072,37.7863076,-122.4080112
1784,3424,2619000,BAKER ST , BUSH , PINE,1756,11/7/2018,37.7901854,-122.4088254,37.7910886,-122.4090158
1785,3425,2619000,BAKER ST , BUSH , PINE,1478,11/7/2018,37.7901854,-122.4088254,37.7910886,-122.4090158
1786,3426,2607000,BAKER ST , FELL , HAYES,3332,11/7/2018,37.7759099,-122.4231952,37.7745981,-122.4409874
1787,3427,2607000,BAKER ST , FELL , HAYES,2978,11/7/2018,37.7759099,-122.4231952,37.7745981,-122.4409874
1788,3428,4234000,COLE ST , FULTON ST , GROVE,599,11/7/2018,37.7734186,-122.4656809,37.7745981,-122.4409874
1789,3429,4234000,COLE ST , FULTON ST , GROVE,514,11/7/2018,37.7734186,-122.4656809,37.7360855,-122.47861923124395
1790,3430,5076000,EDDY ST , BRODERICK , DIVISADERO,674,11/7/2018,37.78563495,-122.44256769559615,37.780328,-122.4390173
1791,3431,5076000,EDDY ST , BRODERICK , DIVISADERO,683,11/7/2018,37.78563495,-122.44256769559615,37.780328,-122.4390173
1792,3432,5730000,FORD ST , NOE , SANCHEZ,196,11/7/2018,37.7638224,-122.4335594,37.7662732,-122.4305762
1793,3433,5730000,FORD ST , NOE , SANCHEZ,150,11/7/2018,37.7638224,-122.4335594,37.7662732,-122.4305762
1794,3442,8567000,LYON ST , PINE ST , BUSH,1006,11/7/2018,37.7913012,-122.4073583,37.7901854,-122.4088254
1795,3443,8567000,LYON ST , PINE ST , BUSH,2852,11/7/2018,37.7913012,-122.4073583,37.7901854,-122.4088254
1796,3458,2093000,ADDISON ST , BEMIS , DIGBY,864,11/13/2018,37.7378904,-122.429618,37.7398939,-122.4336045
1797,3459,2093000,ADDISON ST , BEMIS , DIGBY,1035,11/13/2018,37.7378904,-122.429618,37.7398939,-122.4336045
1798,3462,3680000,CAPP ST ,23RD,24TH,1765,11/13/2018,37.7634988,-122.4185035,37.7634988,-122.4185035
1799,3463,3680000,CAPP ST ,23RD,24TH,1849,11/13/2018,37.7634988,-122.4185035,37.7634988,-122.4185035
1800,3480,4637000,DE HARO ST ,22ND,23RD,836,11/13/2018,37.757286,-122.3923999,37.7656814,-122.4016818
1801,3481,4637000,DE HARO ST ,22ND,23RD,1156,11/13/2018,37.757286,-122.3923999,37.7656814,-122.4016818
1802,3482,5628000,FLORIDA ST ,23RD,24TH,510,11/13/2018,37.7617069,-122.4111059,37.7617069,-122.4111059
1803,3483,5628000,FLORIDA ST ,23RD,24TH,765,11/13/2018,37.7617069,-122.4111059,37.7617069,-122.4111059
1804,3488,6652000,HAMPSHIRE ST ,19TH,20TH,1064,11/13/2018,37.7577156,-122.4077731,37.7577156,-122.4077731
1805,3489,6652000,HAMPSHIRE ST ,19TH,20TH,825,11/13/2018,37.7577156,-122.4077731,37.7577156,-122.4077731
1806,3494,7636000,JUANITA WAY , DEL SUR , REX,97,11/13/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
1807,3495,7636000,JUANITA WAY , DEL SUR , REX,350,11/13/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
1808,3496,7635000,JUANITA WAY , DEL SUR , REX,97,11/13/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
1809,3497,7635000,JUANITA WAY , DEL SUR , REX,350,11/13/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
1810,3504,11405000,SAN CARLOS ST ,19TH,20TH,920,11/13/2018,37.7601049,-122.420002,37.7601049,-122.420002
1812,3512,13470000,WAWONA ST ,14TH ST,15TH ST,1062,11/13/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
1813,3513,13470000,WAWONA ST ,14TH ST,15TH ST,943,11/13/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
1814,3514,13469000,WAWONA ST ,14TH ST,15TH ST,1062,11/13/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
1815,3515,13469000,WAWONA ST ,14TH ST,15TH ST,943,11/13/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
1816,3520,2093000,ADDISON ST , BEMIS , DIGBY,866,11/14/2018,37.7378904,-122.429618,37.7398939,-122.4336045
1817,3521,2093000,ADDISON ST , BEMIS , DIGBY,1063,11/14/2018,37.7378904,-122.429618,37.7398939,-122.4336045
1818,3542,4637000,DE HARO ST ,22ND ST,23RD ST,860,11/14/2018,37.7572978,-122.400813,37.7548189,-122.400573
1819,3543,4637000,DE HARO ST ,22ND ST,23RD ST,1229,11/14/2018,37.7572978,-122.400813,37.7548189,-122.400573
1820,3550,6652000,HAMPSHIRE ST ,19TH ST,20TH ST,1032,11/14/2018,37.7603869,-122.4168053,37.7604997,-122.3885771
1821,3551,6652000,HAMPSHIRE ST ,19TH ST,20TH ST,847,11/14/2018,37.7603869,-122.4168053,37.7604997,-122.3885771
1822,3556,7636000,JUANITA WAY , DEL SUR , REX,100,11/14/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
1823,3557,7636000,JUANITA WAY , DEL SUR , REX,392,11/14/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
1824,3558,7635000,JUANITA WAY , DEL SUR , REX,100,11/14/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
1825,3559,7635000,JUANITA WAY , DEL SUR , REX,392,11/14/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
1826,3562,10332001,PENNSYLVANIA AVE ,18TH ST, MARIPOSA,747,11/14/2018,37.761385,-122.4268241,37.7643313,-122.3888694
1827,3563,10332001,PENNSYLVANIA AVE ,18TH ST, MARIPOSA,2576,11/14/2018,37.761385,-122.4268241,37.7643313,-122.3888694
1828,3564,10332000,PENNSYLVANIA AVE ,18TH ST, MARIPOSA,747,11/14/2018,37.761385,-122.4268241,37.7643313,-122.3888694
1829,3565,10332000,PENNSYLVANIA AVE ,18TH ST, MARIPOSA,2576,11/14/2018,37.761385,-122.4268241,37.7643313,-122.3888694
1830,3566,11405000,SAN CARLOS ST ,19TH ST,20TH ST,943,11/14/2018,37.7601049,-122.420002,37.7601049,-122.420002
1832,3573,13470000,WAWONA ST ,14TH ST,15TH,1092,11/14/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
1833,3574,13469000,WAWONA ST ,14TH ST,15TH,932,11/14/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
1834,3575,13470000,WAWONA ST ,14TH ST,15TH,932,11/14/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
1835,3576,468000,10TH AVE, CABRILLO ST , FULTON ST,467,12/11/2018,37.7751274,-122.469243,37.7734186,-122.4656809
1836,3577,468000,10TH AVE, CABRILLO ST , FULTON ST,1076,12/11/2018,37.7751274,-122.469243,37.7734186,-122.4656809
1837,3580,318000,6TH AVE, ANZA ST , BALBOA ST,1321,12/11/2018,37.7798991,-122.4559881,37.7769437,-122.4640915
1838,3581,318000,6TH AVE, ANZA ST , BALBOA ST,1276,12/11/2018,37.7798991,-122.4559881,37.7769437,-122.4640915
1839,3582,320000,6TH AVE, CABRILLO ST , FULTON ST,980,12/11/2018,37.7751274,-122.469243,37.7739755,-122.4637005
1840,3583,320000,6TH AVE, CABRILLO ST , FULTON ST,1019,12/11/2018,37.7751274,-122.469243,37.7739755,-122.4637005
1841,3584,315000,6TH AVE, CORNWALL ST , CLEMENT ST,1285,12/11/2018,37.784632,-122.4644747,37.7831277,-122.4645445
1842,3585,315000,6TH AVE, CORNWALL ST , CLEMENT ST,1278,12/11/2018,37.784632,-122.4644747,37.7831277,-122.4645445
1843,3586,356000,7TH AVE, CABRILLO ST , FULTON ST,1041,12/11/2018,37.7751274,-122.469243,37.7734186,-122.4656809
1844,3587,356000,7TH AVE, CABRILLO ST , FULTON ST,676,12/11/2018,37.7751274,-122.469243,37.7734186,-122.4656809
1845,3588,393000,8TH AVE, CABRILLO ST , FULTON ST,2627,12/11/2018,37.7750354,-122.4660946,37.7737181,-122.4658404
1846,3589,393000,8TH AVE, CABRILLO ST , FULTON ST,2852,12/11/2018,37.7750354,-122.4660946,37.7737181,-122.4658404
1847,3594,468000,10TH AVE, CABRILLO ST , FULTON ST,532,12/12/2018,37.7751274,-122.469243,37.7734186,-122.4656809
1848,3595,468000,10TH AVE, CABRILLO ST , FULTON ST,1131,12/12/2018,37.7751274,-122.469243,37.7734186,-122.4656809
1849,3598,318000,6TH AVE, ANZA ST , BALBOA ST,1388,12/12/2018,37.7798991,-122.4559881,37.7769437,-122.4640915
1850,3599,318000,6TH AVE, ANZA ST , BALBOA ST,1374,12/12/2018,37.7798991,-122.4559881,37.7769437,-122.4640915
1851,3600,320000,6TH AVE, CABRILLO ST , FULTON ST,1038,12/12/2018,37.7751274,-122.469243,37.7739755,-122.4637005
1852,3601,320000,6TH AVE, CABRILLO ST , FULTON ST,1065,12/12/2018,37.7751274,-122.469243,37.7739755,-122.4637005
1853,3602,315000,6TH AVE, CORNWALL ST , CLEMENT ST,1249,12/12/2018,37.784632,-122.4644747,37.7831277,-122.4645445
1854,3603,315000,6TH AVE, CORNWALL ST , CLEMENT ST,1321,12/12/2018,37.784632,-122.4644747,37.7831277,-122.4645445
1855,3604,356000,7TH AVE, CABRILLO ST , FULTON ST,1036,12/12/2018,37.7751274,-122.469243,37.7734186,-122.4656809
1856,3605,356000,7TH AVE, CABRILLO ST , FULTON ST,663,12/12/2018,37.7751274,-122.469243,37.7734186,-122.4656809
1857,3606,393000,8TH AVE, CABRILLO ST , FULTON ST,2709,12/12/2018,37.7750354,-122.4660946,37.7737181,-122.4658404
1858,3607,393000,8TH AVE, CABRILLO ST , FULTON ST,2934,12/12/2018,37.7750354,-122.4660946,37.7737181,-122.4658404
1859,3608,11555000,SANSOME ST , BROADWAY ST , VALLEJO ST,5347,12/12/2018,37.7983401,-122.402415,37.7996216,-122.4023808
1861,3610,11555000,SANSOME ST , GREEN ST , UNION ST,5503,12/12/2018,37.7953361,-122.4418188,37.7971079,-122.4354111
1863,3616,11555000,SANSOME ST , BROADWAY ST , VALLEJO ST,5775,12/13/2018,37.7983401,-122.402415,37.7996216,-122.4023808
1865,3618,11557000,SANSOME ST , GREEN ST , UNION ST,5882,12/13/2018,37.7953361,-122.4418188,37.7971079,-122.4354111
1867,3620,827000,18TH AVE, CALIFORNIA ST , LAKE ST,243,12/18/2018,37.7412372,-122.4745108,37.7857054,-122.48623
1868,3621,827000,18TH AVE, CALIFORNIA ST , LAKE ST,268,12/18/2018,37.7412372,-122.4745108,37.7857054,-122.48623
1869,3622,902000,19TH AVE, CALIFORNIA ST , LAKE ST,665,12/18/2018,37.728894,-122.4749123,37.7857054,-122.48623
1870,3623,902000,19TH AVE, CALIFORNIA ST , LAKE ST,562,12/18/2018,37.728894,-122.4749123,37.7857054,-122.48623
1871,3624,1291000,24TH AVE, CALIFORNIA ST , LAKE ST,434,12/18/2018,37.78446,-122.4724574,37.7857054,-122.48623
