,start_station_name,end_station_name,count,index_x,lat_x,lng_x,index_y,lat_y,lng_y
710,Heights Elevator,City Hall - Washington St & 1 St,37.0,Heights Elevator,40.74873175053401,-74.04046738441166,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
711,Hilltop,City Hall - Washington St & 1 St,8.0,Hilltop,40.731153329839415,-74.05754064420803,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
712,Hoboken Ave at Monmouth St,City Hall - Washington St & 1 St,109.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
713,Hoboken Terminal - Hudson St & Hudson Pl,City Hall - Washington St & 1 St,17.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
714,Hoboken Terminal - River St & Hudson Pl,City Hall - Washington St & 1 St,36.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
715,Hudson St & 4 St,City Hall - Washington St & 1 St,22.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
716,Leonard Gordon Park,City Hall - Washington St & 1 St,17.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
717,Madison St & 1 St,City Hall - Washington St & 1 St,166.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
718,Madison St & 10 St,City Hall - Washington St & 1 St,44.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
719,Mama Johnson Field - 4 St & Jackson St,City Hall - Washington St & 1 St,60.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
720,Manila & 1st,City Hall - Washington St & 1 St,6.0,Manila & 1st,40.72165505394273,-74.04288439126627,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
721,Marin Light Rail,City Hall - Washington St & 1 St,19.0,Marin Light Rail,40.714585169920014,-74.04281584524314,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
722,Marshall St & 2 St,City Hall - Washington St & 1 St,130.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
723,Monmouth and 6th,City Hall - Washington St & 1 St,7.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
724,Morris Canal,City Hall - Washington St & 1 St,6.0,Morris Canal,40.71238483701534,-74.038468170639,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
725,Newark Ave,City Hall - Washington St & 1 St,12.0,Newark Ave,40.72151674031582,-74.04630136759572,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
726,Newport PATH,City Hall - Washington St & 1 St,20.0,Newport PATH,40.727220293617044,-74.03375238731287,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
727,Newport Pkwy,City Hall - Washington St & 1 St,56.0,Newport Pkwy,40.72874290486994,-74.03211046211277,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
728,Oakland Ave,City Hall - Washington St & 1 St,20.0,Oakland Ave,40.73759292489517,-74.05245382611778,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
729,Paulus Hook,City Hall - Washington St & 1 St,6.0,Paulus Hook,40.714145417895736,-74.03355037847584,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
730,Pershing Field,City Hall - Washington St & 1 St,18.0,Pershing Field,40.742657183344456,-74.05181096657569,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
731,Riverview Park,City Hall - Washington St & 1 St,38.0,Riverview Park,40.744459053317044,-74.04391302290752,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
732,South Waterfront Walkway - Sinatra Dr & 1 St,City Hall - Washington St & 1 St,30.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
733,Southwest Park - Jackson St & Observer Hwy,City Hall - Washington St & 1 St,95.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
734,Stevens - River Ter & 6 St,City Hall - Washington St & 1 St,23.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
735,Warren St,City Hall - Washington St & 1 St,19.0,Warren St,40.72112066810259,-74.03803718607728,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
736,Washington St,City Hall - Washington St & 1 St,18.0,Washington St,40.724291891746596,-74.03548133892006,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
737,Willow Ave & 12 St,City Hall - Washington St & 1 St,91.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189
738,11 St & Washington St,Clinton St & 7 St,10.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Clinton St & 7 St,40.7454153433474,-74.03333382214838
739,12 St & Sinatra Dr N,Clinton St & 7 St,20.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Clinton St & 7 St,40.7454153433474,-74.03333382214838
740,14 St Ferry - 14 St & Shipyard Ln,Clinton St & 7 St,28.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Clinton St & 7 St,40.7454153433474,-74.03333382214838
741,4 St & Grand St,Clinton St & 7 St,32.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Clinton St & 7 St,40.7454153433474,-74.03333382214838
742,6 St & Grand St,Clinton St & 7 St,15.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Clinton St & 7 St,40.7454153433474,-74.03333382214838
743,7 St & Monroe St,Clinton St & 7 St,39.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Clinton St & 7 St,40.7454153433474,-74.03333382214838
744,8 St & Washington St,Clinton St & 7 St,60.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Clinton St & 7 St,40.7454153433474,-74.03333382214838
745,9 St HBLR - Jackson St & 8 St,Clinton St & 7 St,13.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Clinton St & 7 St,40.7454153433474,-74.03333382214838
746,Adams St & 11 St,Clinton St & 7 St,6.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Clinton St & 7 St,40.7454153433474,-74.03333382214838
747,Adams St & 2 St,Clinton St & 7 St,32.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Clinton St & 7 St,40.7454153433474,-74.03333382214838
748,Bloomfield St & 15 St,Clinton St & 7 St,35.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Clinton St & 7 St,40.7454153433474,-74.03333382214838
749,Church Sq Park - 5 St & Park Ave,Clinton St & 7 St,38.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Clinton St & 7 St,40.7454153433474,-74.03333382214838
750,City Hall - Washington St & 1 St,Clinton St & 7 St,90.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Clinton St & 7 St,40.7454153433474,-74.03333382214838
751,Clinton St & Newark St,Clinton St & 7 St,62.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,Clinton St & 7 St,40.7454153433474,-74.03333382214838
752,Columbus Park - Clinton St & 9 St,Clinton St & 7 St,56.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Clinton St & 7 St,40.7454153433474,-74.03333382214838
753,Grand St & 14 St,Clinton St & 7 St,57.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,Clinton St & 7 St,40.7454153433474,-74.03333382214838
754,Grove St PATH,Clinton St & 7 St,7.0,Grove St PATH,40.71960099717589,-74.04314261412735,Clinton St & 7 St,40.7454153433474,-74.03333382214838
755,Hoboken Ave at Monmouth St,Clinton St & 7 St,30.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,Clinton St & 7 St,40.7454153433474,-74.03333382214838
756,Hoboken Terminal - Hudson St & Hudson Pl,Clinton St & 7 St,101.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,Clinton St & 7 St,40.7454153433474,-74.03333382214838
757,Hoboken Terminal - River St & Hudson Pl,Clinton St & 7 St,150.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,Clinton St & 7 St,40.7454153433474,-74.03333382214838
758,Hudson St & 4 St,Clinton St & 7 St,66.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,Clinton St & 7 St,40.7454153433474,-74.03333382214838
759,Lafayette Park,Clinton St & 7 St,8.0,Lafayette Park,40.71347729768909,-74.06284897649236,Clinton St & 7 St,40.7454153433474,-74.03333382214838
760,Madison St & 1 St,Clinton St & 7 St,30.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,Clinton St & 7 St,40.7454153433474,-74.03333382214838
761,Madison St & 10 St,Clinton St & 7 St,13.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,Clinton St & 7 St,40.7454153433474,-74.03333382214838
762,Mama Johnson Field - 4 St & Jackson St,Clinton St & 7 St,7.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,Clinton St & 7 St,40.7454153433474,-74.03333382214838
763,Marshall St & 2 St,Clinton St & 7 St,26.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,Clinton St & 7 St,40.7454153433474,-74.03333382214838
764,Newark Ave,Clinton St & 7 St,8.0,Newark Ave,40.72151674031582,-74.04630136759572,Clinton St & 7 St,40.7454153433474,-74.03333382214838
765,Newport PATH,Clinton St & 7 St,10.0,Newport PATH,40.727220293617044,-74.03375238731287,Clinton St & 7 St,40.7454153433474,-74.03333382214838
766,South Waterfront Walkway - Sinatra Dr & 1 St,Clinton St & 7 St,107.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Clinton St & 7 St,40.7454153433474,-74.03333382214838
767,Southwest Park - Jackson St & Observer Hwy,Clinton St & 7 St,43.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Clinton St & 7 St,40.7454153433474,-74.03333382214838
768,Stevens - River Ter & 6 St,Clinton St & 7 St,36.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,Clinton St & 7 St,40.7454153433474,-74.03333382214838
769,Willow Ave & 12 St,Clinton St & 7 St,45.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Clinton St & 7 St,40.7454153433474,-74.03333382214838
770,11 St & Washington St,Clinton St & Newark St,43.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Clinton St & Newark St,40.73744627151288,-74.03570246500215
771,12 St & Sinatra Dr N,Clinton St & Newark St,33.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Clinton St & Newark St,40.73744627151288,-74.03570246500215
772,14 St Ferry - 14 St & Shipyard Ln,Clinton St & Newark St,32.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Clinton St & Newark St,40.73744627151288,-74.03570246500215
773,4 St & Grand St,Clinton St & Newark St,39.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Clinton St & Newark St,40.73744627151288,-74.03570246500215
774,6 St & Grand St,Clinton St & Newark St,18.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Clinton St & Newark St,40.73744627151288,-74.03570246500215
775,7 St & Monroe St,Clinton St & Newark St,28.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Clinton St & Newark St,40.73744627151288,-74.03570246500215
776,8 St & Washington St,Clinton St & Newark St,44.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Clinton St & Newark St,40.73744627151288,-74.03570246500215
777,9 St HBLR - Jackson St & 8 St,Clinton St & Newark St,24.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Clinton St & Newark St,40.73744627151288,-74.03570246500215
778,Adams St & 11 St,Clinton St & Newark St,27.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Clinton St & Newark St,40.73744627151288,-74.03570246500215
779,Adams St & 2 St,Clinton St & Newark St,13.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Clinton St & Newark St,40.73744627151288,-74.03570246500215
780,Bloomfield St & 15 St,Clinton St & Newark St,15.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Clinton St & Newark St,40.73744627151288,-74.03570246500215
781,Brunswick & 6th,Clinton St & Newark St,7.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,Clinton St & Newark St,40.73744627151288,-74.03570246500215
782,Church Sq Park - 5 St & Park Ave,Clinton St & Newark St,19.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Clinton St & Newark St,40.73744627151288,-74.03570246500215
783,City Hall - Washington St & 1 St,Clinton St & Newark St,79.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Clinton St & Newark St,40.73744627151288,-74.03570246500215
784,Clinton St & 7 St,Clinton St & Newark St,46.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,Clinton St & Newark St,40.73744627151288,-74.03570246500215
785,Columbus Dr at Exchange Pl,Clinton St & Newark St,16.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,Clinton St & Newark St,40.73744627151288,-74.03570246500215
786,Columbus Drive,Clinton St & Newark St,14.0,Columbus Drive,40.718414308152724,-74.03889053483775,Clinton St & Newark St,40.73744627151288,-74.03570246500215
787,Columbus Park - Clinton St & 9 St,Clinton St & Newark St,73.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Clinton St & Newark St,40.73744627151288,-74.03570246500215
788,Grand St,Clinton St & Newark St,11.0,Grand St,40.71515821580811,-74.03768259947958,Clinton St & Newark St,40.73744627151288,-74.03570246500215
789,Grand St & 14 St,Clinton St & Newark St,31.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,Clinton St & Newark St,40.73744627151288,-74.03570246500215
790,Grove St PATH,Clinton St & Newark St,9.0,Grove St PATH,40.71960099717589,-74.04314261412735,Clinton St & Newark St,40.73744627151288,-74.03570246500215
791,Hamilton Park,Clinton St & Newark St,7.0,Hamilton Park,40.72757525453402,-74.04424621144935,Clinton St & Newark St,40.73744627151288,-74.03570246500215
792,Harborside,Clinton St & Newark St,15.0,Harborside,40.719258962545155,-74.03423038123101,Clinton St & Newark St,40.73744627151288,-74.03570246500215
793,Hoboken Ave at Monmouth St,Clinton St & Newark St,56.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,Clinton St & Newark St,40.73744627151288,-74.03570246500215
794,Hoboken Terminal - Hudson St & Hudson Pl,Clinton St & Newark St,128.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,Clinton St & Newark St,40.73744627151288,-74.03570246500215
795,Hoboken Terminal - River St & Hudson Pl,Clinton St & Newark St,108.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,Clinton St & Newark St,40.73744627151288,-74.03570246500215
796,Hudson St & 4 St,Clinton St & Newark St,23.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,Clinton St & Newark St,40.73744627151288,-74.03570246500215
797,Madison St & 1 St,Clinton St & Newark St,14.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,Clinton St & Newark St,40.73744627151288,-74.03570246500215
798,Madison St & 10 St,Clinton St & Newark St,17.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,Clinton St & Newark St,40.73744627151288,-74.03570246500215
799,Mama Johnson Field - 4 St & Jackson St,Clinton St & Newark St,14.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,Clinton St & Newark St,40.73744627151288,-74.03570246500215
800,Manila & 1st,Clinton St & Newark St,7.0,Manila & 1st,40.72165505394273,-74.04288439126627,Clinton St & Newark St,40.73744627151288,-74.03570246500215
801,Marin Light Rail,Clinton St & Newark St,7.0,Marin Light Rail,40.714585169920014,-74.04281584524314,Clinton St & Newark St,40.73744627151288,-74.03570246500215
802,Marshall St & 2 St,Clinton St & Newark St,15.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,Clinton St & Newark St,40.73744627151288,-74.03570246500215
803,Monmouth and 6th,Clinton St & Newark St,8.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,Clinton St & Newark St,40.73744627151288,-74.03570246500215
804,Newark Ave,Clinton St & Newark St,7.0,Newark Ave,40.72151674031582,-74.04630136759572,Clinton St & Newark St,40.73744627151288,-74.03570246500215
805,Newport PATH,Clinton St & Newark St,23.0,Newport PATH,40.727220293617044,-74.03375238731287,Clinton St & Newark St,40.73744627151288,-74.03570246500215
806,Newport Pkwy,Clinton St & Newark St,14.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Clinton St & Newark St,40.73744627151288,-74.03570246500215
807,Pershing Field,Clinton St & Newark St,8.0,Pershing Field,40.742657183344456,-74.05181096657569,Clinton St & Newark St,40.73744627151288,-74.03570246500215
808,South Waterfront Walkway - Sinatra Dr & 1 St,Clinton St & Newark St,42.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Clinton St & Newark St,40.73744627151288,-74.03570246500215
809,Southwest Park - Jackson St & Observer Hwy,Clinton St & Newark St,37.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Clinton St & Newark St,40.73744627151288,-74.03570246500215
810,Stevens - River Ter & 6 St,Clinton St & Newark St,17.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,Clinton St & Newark St,40.73744627151288,-74.03570246500215
