,Unnamed: 0,CNN,PRIMARY_ST,start_loc,end_loc,count,DATE,lat_x,lon_x,lat_y,lon_y
2152,2152,12543000,TEXAS ST,20TH ST,SIERRA ST,493,6/22/2017,37.7604997,-122.3885771,37.7583514,-122.3951606
2153,2153,12543000,TEXAS ST,20TH ST,SIERRA ST,493,6/22/2017,37.7604997,-122.3885771,37.7583514,-122.3951606
2154,2154,12543000,TEXAS ST,20TH ST,SIERRA ST,421,6/22/2017,37.7604997,-122.3885771,37.7583514,-122.3951606
2155,2155,12543000,TEXAS ST,20TH ST,SIERRA ST,421,6/22/2017,37.7604997,-122.3885771,37.7583514,-122.3951606
2164,2164,1199000,22ND ST,CHATTANOOGA ST,DOLORES ST,1069,6/27/2017,37.75336,-122.426478,37.7414969,-122.4240961
2165,2165,1199000,22ND ST,CHATTANOOGA ST,DOLORES ST,1163,6/27/2017,37.75336,-122.426478,37.7414969,-122.4240961
2175,2175,1199000,22ND ST,CHATTANOOGA ST,DOLORES ST,1132,6/28/2017,37.75336,-122.426478,37.7550407,-122.4255405
2176,2176,1199000,22ND ST,CHATTANOOGA ST,DOLORES ST,1183,6/28/2017,37.75336,-122.426478,37.7414969,-122.4240961
2179,2179,11795000,SHARON ST,16TH ST,15TH ST,270,6/28/2017,37.7646255,-122.4287107,37.7662713,-122.4264815
2181,2181,11795000,SHARON ST,16TH ST,15TH ST,325,6/28/2017,37.7646255,-122.4287107,37.7662713,-122.4264815
2184,2184,1633000,29TH ST,NOE ST,SANCHEZ ST,1475,6/28/2017,37.7431165,-122.4266078,37.753957,-122.429884
2185,2185,1453000,25TH ST,NOE ST,SANCHEZ ST,1603,6/28/2017,37.760224,-122.432716,37.753957,-122.429884
2186,2186,1633000,29TH ST,NOE ST,SANCHEZ ST,1091,6/28/2017,37.7431165,-122.4266078,37.753957,-122.429884
2187,2187,1453000,25TH ST,NOE ST,SANCHEZ ST,1796,6/28/2017,37.760224,-122.432716,37.753957,-122.429884
2194,2194,11795000,SHARON ST,16TH ST,15TH ST,273,6/29/2017,37.7646255,-122.4287107,37.7662713,-122.4264815
2195,2195,11795000,SHARON ST,16TH ST,15TH ST,260,6/29/2017,37.7646255,-122.4287107,37.7662713,-122.4264815
2196,2196,1453000,25TH ST,NOE ST,SANCHEZ ST,1722,6/29/2017,37.760224,-122.432716,37.753957,-122.429884
2197,2197,1633000,29TH ST,NOE ST,SANCHEZ ST,1509,6/29/2017,37.7431165,-122.4266078,37.753957,-122.429884
2198,2198,1633000,29TH ST,NOE ST,SANCHEZ ST,1070,6/29/2017,37.7431165,-122.4266078,37.753957,-122.429884
2199,2199,1453000,25TH ST,NOE ST,SANCHEZ ST,1873,6/29/2017,37.760224,-122.432716,37.753957,-122.429884
2202,2202,1387000,25TH AVE,NORIEGA ST,ORTEGA ST,241,7/11/2017,37.7538628,-122.483051,37.7524726,-122.4742227
2204,2204,7995000,LAGUNA HONDA BLVD ,HERNANDEZ AVE,BALCETA AVE,2786,7/12/2017,37.7447899,-122.457405,37.7453866,-122.457076
2205,2205,7995000,LAGUNA HONDA BLVD ,HERNANDEZ AVE,BALCETA AVE,2786,7/12/2017,37.7447899,-122.457405,37.7453866,-122.457076
2206,2206,844000,18TH AVE,RIVERA ST,SANTIAGO ST,1318,7/12/2017,37.7469269,-122.4727715,37.7444939,-122.4854816
2207,2207,7995000,LAGUNA HONDA BLVD ,HERNANDEZ AVE,BALCETA AVE,3596,7/12/2017,37.7447899,-122.457405,37.7453866,-122.457076
2208,2208,7995000,LAGUNA HONDA BLVD ,HERNANDEZ AVE,BALCETA AVE,3596,7/12/2017,37.7447899,-122.457405,37.7453866,-122.457076
2209,2209,1813000,36TH AVE,SANTIAGO ST,TARAVAL ST,662,7/12/2017,37.7444939,-122.4854816,37.7429279,-122.4801017
2210,2210,844000,18TH AVE,RIVERA ST,SANTIAGO ST,1642,7/12/2017,37.7469269,-122.4727715,37.7444939,-122.4854816
2213,2213,1813000,36TH AVE,SANTIAGO ST,TARAVAL ST,171,7/12/2017,37.7444939,-122.4854816,37.7429279,-122.4801017
2216,2216,7995000,LAGUNA HONDA BLVD ,HERNANDEZ AVE,BALCETA AVE,2936,7/13/2017,37.7447899,-122.457405,37.7453866,-122.457076
2217,2217,844000,18TH AVE,RIVERA ST,SANTIAGO ST,1298,7/13/2017,37.7469269,-122.4727715,37.7444939,-122.4854816
2218,2218,7995000,LAGUNA HONDA BLVD ,HERNANDEZ AVE,BALCETA AVE,3332,7/13/2017,37.7447899,-122.457405,37.7453866,-122.457076
2219,2219,1813000,36TH AVE,SANTIAGO ST,TARAVAL ST,683,7/13/2017,37.7444939,-122.4854816,37.7429279,-122.4801017
2220,2220,844000,18TH AVE,RIVERA ST,SANTIAGO ST,1572,7/13/2017,37.7469269,-122.4727715,37.7444939,-122.4854816
2221,2221,1813000,36TH AVE,SANTIAGO ST,TARAVAL ST,183,7/13/2017,37.7444939,-122.4854816,37.7429279,-122.4801017
2222,2222,478000,10TH AVE,PACHECO ST,QUINTARA ST,1154,7/18/2017,37.750833,-122.466404,37.7493137,-122.466299
2223,2223,478000,10TH AVE,PACHECO ST,QUINTARA ST,1256,7/18/2017,37.750833,-122.466404,37.7493137,-122.466299
2224,2224,2638000,BAKER ST,BAY ST,FRANCISCO ST,1137,7/18/2017,37.806726,-122.4059099,37.804684,-122.4134294
2225,2225,2638000,BAKER ST,BAY ST,FRANCISCO ST,767,7/18/2017,37.806726,-122.4059099,37.804684,-122.4134294
2226,2226,3340000,BUCHANAN ST,SACRAMENTO ST,CALIFORNIA ST,1734,7/18/2017,37.7903484,-122.4305873,37.7843205,-122.4295806
2227,2227,3340000,BUCHANAN ST,SACRAMENTO ST,CALIFORNIA ST,3218,7/18/2017,37.7903484,-122.4305873,37.7843205,-122.4295806
2228,2228,478000,10TH AVE,PACHECO ST,QUINTARA ST,1179,7/19/2017,37.750833,-122.466404,37.7493137,-122.466299
2229,2229,478000,10TH AVE,PACHECO ST,QUINTARA ST,1123,7/19/2017,37.750833,-122.466404,37.7493137,-122.466299
2230,2230,1373000,25TH AVE,CALIFORNIA ST,LAKE ST,3122,7/19/2017,37.7837782,-122.4849279,37.7858675,-122.4852751
2232,2232,1373000,25TH AVE,CALIFORNIA ST,LAKE ST,3606,7/19/2017,37.7837782,-122.4849279,37.7858675,-122.4852751
2235,2235,2638000,BAKER ST,BAY ST,FRANCISCO ST,1279,7/19/2017,37.806726,-122.4059099,37.804684,-122.4134294
2236,2236,2638000,BAKER ST,BAY ST,FRANCISCO ST,800,7/19/2017,37.806726,-122.4059099,37.804684,-122.4134294
2237,2237,3340000,BUCHANAN ST,SACRAMENTO ST,CALIFORNIA ST,1833,7/19/2017,37.7903484,-122.4305873,37.78446,-122.4724574
2238,2238,3340000,BUCHANAN ST,SACRAMENTO ST,CALIFORNIA ST,3382,7/19/2017,37.7903484,-122.4305873,37.78446,-122.4724574
2240,2240,1373000,25TH AVE,CALIFORNIA ST,LAKE ST,3182,7/20/2017,37.7837782,-122.4849279,37.7858675,-122.4852751
2241,2241,1373000,25TH AVE,CALIFORNIA ST,LAKE ST,3698,7/20/2017,37.7837782,-122.4849279,37.7858675,-122.4852751
2250,2250,8033000,LAKE ST,24TH AVE,25TH AVE,2366,7/25/2017,37.7633353,-122.4825047,37.7858675,-122.4852751
2251,2251,8033000,LAKE ST,24TH AVE,25TH AVE,2924,7/25/2017,37.7633353,-122.4825047,37.7858675,-122.4852751
2263,2263,6653000,HAMPSHIRE ST,20TH ST,21ST ST,1265,7/26/2017,37.7604997,-122.3885771,37.7562928,-122.427042
2267,2267,6653000,HAMPSHIRE ST,20TH ST,21ST ST,745,7/26/2017,37.7604997,-122.3885771,37.7562928,-122.427042
2275,2275,8033000,LAKE ST,24TH AVE,25TH AVE,2465,7/26/2017,37.7633353,-122.4825047,37.7858675,-122.4852751
2276,2276,8033000,LAKE ST,24TH AVE,25TH AVE,2797,7/26/2017,37.7633353,-122.4825047,37.7858675,-122.4852751
2284,2284,6653000,HAMPSHIRE ST,20TH ST,21ST ST,1119,7/27/2017,37.7604997,-122.3885771,37.7562928,-122.427042
2291,2291,6653000,HAMPSHIRE ST,20TH ST,21ST ST,659,7/27/2017,37.7604997,-122.3885771,37.7562928,-122.427042
2300,2300,1018000,20TH AVE,VICENTE ST,ULLOA ST,1253,8/8/2017,37.7384903,-122.4944068,37.7407953,-122.4623472
2301,2301,1018000,20TH AVE,VICENTE ST,ULLOA ST,342,8/8/2017,37.7384903,-122.4944068,37.7407953,-122.4623472
2302,2302,1018000,20TH AVE,VICENTE ST,ULLOA ST,342,8/8/2017,37.7384903,-122.4944068,37.7407953,-122.4623472
2305,2305,1018000,20TH AVE,VICENTE ST,ULLOA ST,1253,8/8/2017,37.7384903,-122.4944068,37.7407953,-122.4623472
2310,2310,1018000,20TH AVE,VICENTE ST,ULLOA ST,357,8/9/2017,37.7384903,-122.4944068,37.7407953,-122.4623472
2311,2311,1018000,20TH AVE,VICENTE ST,ULLOA ST,357,8/9/2017,37.7384903,-122.4944068,37.7407953,-122.4623472
2314,2314,1018000,20TH AVE,VICENTE ST,ULLOA ST,1215,8/9/2017,37.7384903,-122.4944068,37.7407953,-122.4623472
2315,2315,1018000,20TH AVE,VICENTE ST,ULLOA ST,1215,8/9/2017,37.7384903,-122.4944068,37.7407953,-122.4623472
2322,2322,10307000,PAUL AVE,GOULD ST,CARR ST,2492,8/16/2017,37.7227701,-122.397509,37.7225161,-122.396363
2323,2323,10309000,PAUL AVE,CRANE ST,EXETER ST,4199,8/16/2017,37.723282,-122.399119,37.7229888,-122.3983853
2324,2324,10307000,PAUL AVE,GOULD ST,CARR ST,4137,8/16/2017,37.7227701,-122.397509,37.7225161,-122.396363
2325,2325,10309000,PAUL AVE,CRANE ST,EXETER ST,2724,8/16/2017,37.723282,-122.399119,37.7229888,-122.3983853
2326,2326,2862000,BEACON ST,MIGUEL ST,DIAMOND ST,743,8/16/2017,37.7364957,-122.4269399,37.7331279,-122.4342876
2327,2327,2861000,BEACON ST,MIGUEL ST,DIAMOND ST,743,8/16/2017,37.7364957,-122.4269399,37.7331279,-122.4342876
2328,2328,2862000,BEACON ST,MIGUEL ST,DIAMOND ST,688,8/16/2017,37.7364957,-122.4269399,37.7331279,-122.4342876
2330,2330,2861000,BEACON ST,MIGUEL ST,DIAMOND ST,688,8/16/2017,37.7364957,-122.4269399,37.7331279,-122.4342876
2333,2333,10307000,PAUL AVE,CRANE ST,EXETER ST,2298,8/17/2017,37.723282,-122.399119,37.7229888,-122.3983853
2334,2334,10307000,PAUL AVE,GOULD ST,CARR ST,1258,8/17/2017,37.7227701,-122.397509,37.7225161,-122.396363
2335,2335,10307000,PAUL AVE,GOULD ST,CARR ST,2112,8/17/2017,37.7227701,-122.397509,37.7225161,-122.396363
2336,2336,10309000,PAUL AVE,CRANE ST,EXETER ST,1663,8/17/2017,37.723282,-122.399119,37.7229888,-122.3983853
2337,2337,2862000,BEACON ST,MIGUEL ST,DIAMOND ST,944,8/17/2017,37.7364957,-122.4269399,37.7331279,-122.4342876
2338,2338,2861000,BEACON ST,MIGUEL ST,DIAMOND ST,944,8/17/2017,37.7364957,-122.4269399,37.7331279,-122.4342876
2340,2340,2862000,BEACON ST,MIGUEL ST,DIAMOND ST,996,8/17/2017,37.7364957,-122.4269399,37.7331279,-122.4342876
2341,2341,2861000,BEACON ST,MIGUEL ST,DIAMOND ST,996,8/17/2017,37.7364957,-122.4269399,37.7331279,-122.4342876
2346,2346,1138000,22ND AVE,FULTON ST,CABRILLO ST,931,8/23/2017,37.7734186,-122.4656809,37.7751274,-122.469243
2348,2348,1138000,22ND AVE,FULTON ST,CABRILLO ST,439,8/23/2017,37.7734186,-122.4656809,37.7751274,-122.469243
2349,2349,10171000,PAGE ST,OCTAVIA ST,LAGUNA ST,537,8/23/2017,37.7739974,-122.4235338,37.7750597,-122.4260018
2350,2350,8722000,MARIPOSA ST,CAROLINA ST,ARKANSAS ST,2282,8/23/2017,37.763615,-122.4005136,37.7573526,-122.3979998
2352,2352,2440000,ARKANSAS ST,22ND ST,20TH ST,541,8/23/2017,37.7573966,-122.398094,37.7604997,-122.3885771
2353,2353,2440000,ARKANSAS ST,22ND ST,20TH ST,474,8/23/2017,37.7573966,-122.398094,37.759842,-122.398385
2354,2354,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,948,8/23/2017,37.761385,-122.4268241,37.7640787,-122.393092
2355,2355,13040000,UTAH ST,18TH ST,MARIPOSA ST,712,8/23/2017,37.761385,-122.4268241,37.7640787,-122.393092
2356,2356,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,948,8/23/2017,37.761385,-122.4268241,37.7640787,-122.393092
2357,2357,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,1250,8/23/2017,37.761385,-122.4268241,37.7640787,-122.393092
2358,2358,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,1250,8/23/2017,37.761385,-122.4268241,37.7640787,-122.393092
2359,2359,13040000,UTAH ST,18TH ST,MARIPOSA ST,372,8/23/2017,37.761385,-122.4268241,37.7640787,-122.393092
2368,2368,10171000,PAGE ST,OCTAVIA ST,LAGUNA ST,4018,8/23/2017,37.7739974,-122.4235338,37.7750597,-122.4260018
2369,2369,7349000,IVY ST,GOUGH ST,FRANKLIN ST,231,8/23/2017,37.7721919,-122.4208192,37.7863356,-122.4232167
2370,2370,8722000,MARIPOSA ST,CAROLINA ST,ARKANSAS ST,2454,8/23/2017,37.763615,-122.4005136,37.7573526,-122.3979998
2371,2371,833000,18TH AVE,FULTON ST,CABRILLO ST,647,8/23/2017,37.7734186,-122.4656809,37.7751274,-122.469243
2372,2372,13524002,WEBSTER ST,HAIGHT ST,PAGE ST,2872,8/23/2017,37.7713924,-122.4286167,37.7728238,-122.432412
2373,2373,833000,18TH AVE,FULTON ST,CABRILLO ST,1075,8/23/2017,37.7734186,-122.4656809,37.7751274,-122.469243
2374,2374,5959000,FUNSTON AVE,CLEMENT ST,CALIFORNIA ST,590,8/23/2017,37.7825808,-122.4726317,37.78446,-122.4724574
2376,2376,5959000,FUNSTON AVE,CLEMENT ST,CALIFORNIA ST,220,8/23/2017,37.7825808,-122.4726317,37.78446,-122.4724574
2377,2377,4738000,DIAMOND ST,19TH ST,18TH ST,2898,8/23/2017,37.7603869,-122.4168053,37.761385,-122.4268241
2378,2378,4738000,DIAMOND ST,19TH ST,18TH ST,1730,8/23/2017,37.7603869,-122.4168053,37.761385,-122.4268241
2382,2382,1138000,22ND AVE,FULTON ST,CABRILLO ST,1010,8/24/2017,37.7734186,-122.4656809,37.7751274,-122.469243
2384,2384,10171000,PAGE ST,OCTAVIA ST,LAGUNA ST,511,8/24/2017,37.7739974,-122.4235338,37.7750597,-122.4260018
2386,2386,8722000,MARIPOSA ST,CAROLINA ST,ARKANSAS ST,2284,8/24/2017,37.763615,-122.4005136,37.7573526,-122.3979998
2387,2387,1138000,22ND AVE,FULTON ST,CABRILLO ST,429,8/24/2017,37.7734186,-122.4656809,37.7751274,-122.469243
2388,2388,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,872,8/24/2017,37.761385,-122.4268241,37.7640787,-122.393092
2389,2389,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,872,8/24/2017,37.761385,-122.4268241,37.7640787,-122.393092
2391,2391,13040000,UTAH ST,18TH ST,MARIPOSA ST,388,8/24/2017,37.761385,-122.4268241,37.7640787,-122.393092
2392,2392,13040000,UTAH ST,18TH ST,MARIPOSA ST,741,8/24/2017,37.761385,-122.4268241,37.7640787,-122.393092
2393,2393,2440000,ARKANSAS ST,22ND ST,20TH ST,487,8/24/2017,37.7573966,-122.398094,37.7604997,-122.3885771
2394,2394,2440000,ARKANSAS ST,22ND ST,20TH ST,429,8/24/2017,37.7573966,-122.398094,37.7604997,-122.3885771
2395,2395,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,1214,8/24/2017,37.761385,-122.4268241,37.7640787,-122.393092
2396,2396,9209000,MISSOURI ST,18TH ST,MARIPOSA ST,1214,8/24/2017,37.761385,-122.4268241,37.7640787,-122.393092
2398,2398,13524001,WEBSTER ST,HAIGHT ST,PAGE ST,2764,8/24/2017,37.7713924,-122.4286167,37.7728238,-122.432412
2399,2399,13524001,WEBSTER ST,HAIGHT ST,PAGE ST,2123,8/24/2017,37.7713924,-122.4286167,37.7728238,-122.432412
2405,2405,10171000,PAGE ST,OCTAVIA ST,LAGUNA ST,4043,8/24/2017,37.7739974,-122.4235338,37.7750597,-122.4260018
2406,2406,7349000,IVY ST,GOUGH ST,FRANKLIN ST,275,8/24/2017,37.7721919,-122.4208192,37.7863356,-122.4232167
2407,2407,8722000,MARIPOSA ST,CAROLINA ST,ARKANSAS ST,2448,8/24/2017,37.763615,-122.4005136,37.7573526,-122.3979998
2408,2408,833000,18TH AVE,FULTON ST,CABRILLO ST,667,8/24/2017,37.7734186,-122.4656809,37.7751274,-122.469243
2409,2409,833000,18TH AVE,FULTON ST,CABRILLO ST,1095,8/24/2017,37.7734186,-122.4656809,37.7751274,-122.469243
2410,2410,13524002,WEBSTER ST,HAIGHT ST,PAGE ST,2764,8/24/2017,37.7713924,-122.4286167,37.7728238,-122.432412
2411,2411,13524002,WEBSTER ST,HAIGHT ST,PAGE ST,2123,8/24/2017,37.7713924,-122.4286167,37.7728238,-122.432412
2412,2412,5959000,FUNSTON AVE,CLEMENT ST,CALIFORNIA ST,624,8/24/2017,37.7825808,-122.4726317,37.78446,-122.4724574
2413,2413,5959000,FUNSTON AVE,CLEMENT ST,CALIFORNIA ST,209,8/24/2017,37.7825808,-122.4726317,37.78446,-122.4724574
2414,2414,4738000,DIAMOND ST,19TH ST,18TH ST,2775,8/24/2017,37.7603869,-122.4168053,37.761385,-122.4268241
2415,2415,4738000,DIAMOND ST,19TH ST,18TH ST,1741,8/24/2017,37.7603869,-122.4168053,37.761385,-122.4268241
2419,2419,573000,14TH AVE,TARAVAL ST,ULLOA ST,2679,8/29/2017,37.7431815,-122.470172,37.7415307,-122.470214
2420,2420,5087000,EDINBURGH ST,AVALON AVE,EXCELSIOR AVE,640,8/29/2017,37.7247712,-122.4242677,37.7228285,-122.4264851
2421,2421,5087000,EDINBURGH ST,AVALON AVE,EXCELSIOR AVE,408,8/29/2017,37.7247712,-122.4242677,37.7228285,-122.4264851
2426,2426,573000,14TH AVE,TARAVAL ST,ULLOA ST,2249,8/29/2017,37.7431815,-122.470172,37.7415307,-122.470214
2428,2428,6895000,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,737,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2429,2429,6895000,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,156,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2430,2430,6896000,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,156,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2431,2431,6894003,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,737,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2432,2432,6894003,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,156,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2433,2433,6894004,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,737,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2434,2434,6894004,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,156,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2435,2435,6894002,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,737,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2436,2436,6894002,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,156,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2437,2437,245000,4TH AVE,CABRILLO ST,FULTON ST,977,8/29/2017,37.7751274,-122.469243,37.7734186,-122.4656809
2438,2438,245000,4TH AVE,CABRILLO ST,FULTON ST,558,8/29/2017,37.7751274,-122.469243,37.7734186,-122.4656809
2439,2439,765000,17TH AVE,PACHECO ST,QUINTARA ST,1576,8/29/2017,37.749519,-122.463017,37.7489418,-122.4684993
2440,2440,6896000,HESTER AVE,BAYSHORE BOULEVARD,BAYSHORE BLVD,737,8/29/2017,37.7150736,-122.398889,37.7150736,-122.398889
2442,2442,5600000,FITZGERALD AVE,INGALLS ST,JENNINGS ST,1186,8/29/2017,37.720973,-122.391506,37.7220362,-122.393348
2446,2446,126000,2ND AVE,CABRILLO ST,FULTON ST,884,8/29/2017,37.7751274,-122.469243,37.7734186,-122.4656809
2447,2447,1536000,26TH ST,CHURCH ST,SANCHEZ ST,1830,8/29/2017,37.7672666,-122.4292613,37.753957,-122.429884
2448,2448,3392000,BURNETT AVE,DAWNVIEW WAY,PORTOLA DR,1350,8/29/2017,37.7481496,-122.4449161,37.7471382,-122.444737
2449,2449,11002000,RHODE ISLAND ST,22ND ST,23RD ST,1342,8/29/2017,37.7569035,-122.401936,37.7543762,-122.401702
2450,2450,1536000,26TH ST,CHURCH ST,SANCHEZ ST,1586,8/29/2017,37.7672666,-122.4292613,37.753957,-122.429884
2451,2451,1543000,27TH AVE,EL CAMINO DEL MAR,LAKE ST,468,8/29/2017,37.7878425,-122.4834927,37.7857054,-122.48623
2452,2452,11002000,RHODE ISLAND ST,22ND ST,23RD ST,1604,8/29/2017,37.7569035,-122.401936,37.7543762,-122.401702
2453,2453,1544000,27TH AVE,CALIFORNIA ST,LAKE ST,712,8/29/2017,37.78446,-122.4724574,37.7857054,-122.48623
2455,2455,1451000,25TH ST,CHURCH ST,SANCHEZ ST,2066,8/29/2017,37.7672666,-122.4292613,37.753957,-122.429884
2456,2456,1452000,25TH ST,CHURCH ST,SANCHEZ ST,2066,8/29/2017,37.7672666,-122.4292613,37.753957,-122.429884
2457,2457,1543000,27TH AVE,EL CAMINO DEL MAR,LAKE ST,314,8/29/2017,37.7878425,-122.4834927,37.7857054,-122.48623
2458,2458,5600000,FITZGERALD AVE,INGALLS ST,JENNINGS ST,1085,8/29/2017,37.720973,-122.391506,37.7220362,-122.393348
2461,2461,1451000,25TH ST,CHURCH ST,SANCHEZ ST,2008,8/29/2017,37.7672666,-122.4292613,37.753957,-122.429884
2462,2462,1452000,25TH ST,CHURCH ST,SANCHEZ ST,2008,8/29/2017,37.7672666,-122.4292613,37.753957,-122.429884
2466,2466,126000,2ND AVE,CABRILLO ST,FULTON ST,311,8/29/2017,37.7751274,-122.469243,37.7734186,-122.4656809
2468,2468,12132000,STEINER ST ,ELLIS ST,GEARY BLVD,4164,8/29/2017,37.7855844,-122.4072072,37.7839348,-122.4335835
2469,2469,12133000,STEINER ST ,ELLIS ST,GEARY BLVD,4164,8/29/2017,37.7855844,-122.4072072,37.7839348,-122.4335835
2471,2471,12644000,TOPAZ WAY,GOLD MINE DR,ORA WAY,138,8/29/2017,37.7414152,-122.4385902,37.741412,-122.4379155
2472,2472,765000,17TH AVE,PACHECO ST,QUINTARA ST,1063,8/29/2017,37.749519,-122.463017,37.7489418,-122.4684993
2476,2476,10945000,RAYMOND AVE,DELTA ST,ELLIOT ST,711,8/29/2017,37.713858,-122.409113,37.714406,-122.411239
2477,2477,350000,7TH AVE,CALIFORNIA ST,LAKE ST,564,8/29/2017,37.7623458,-122.46443,37.7857054,-122.48623
2478,2478,1544000,27TH AVE,CALIFORNIA ST,LAKE ST,471,8/29/2017,37.78446,-122.4724574,37.7857054,-122.48623
2484,2484,4765000,DIAMOND ST,ARBOR ST,SUSSEX ST,1689,8/29/2017,37.7382225,-122.4345971,37.7371982,-122.4346433
2485,2485,4764000,DIAMOND ST,ARBOR ST,SUSSEX ST,1689,8/29/2017,37.7382225,-122.4345971,37.7371982,-122.4346433
2486,2486,1457000,25TH ST,DOUGLASS ST,HOMESTEAD ST,628,8/29/2017,37.7614734,-122.4394352,37.750428,-122.4394938
2488,2488,6923000,HILL ST,CASTRO ST,NOE ST,204,8/29/2017,37.762413,-122.4351739,37.760224,-122.432716
2489,2489,8616201,MAGELLAN AVE,CASTENADA AVE,PLAZA AVE,241,8/29/2017,37.7475335,-122.4626169,37.760224,-122.432716
2490,2490,4765000,DIAMOND ST,ARBOR ST,SUSSEX ST,1675,8/29/2017,37.7382225,-122.4345971,37.7371982,-122.4346433
2491,2491,4764000,DIAMOND ST,ARBOR ST,SUSSEX ST,1675,8/29/2017,37.7382225,-122.4345971,37.7371982,-122.4346433
2492,2492,12133000,STEINER ST ,ELLIS ST,GEARY BLVD,3419,8/29/2017,37.7855844,-122.4072072,37.7839348,-122.4335835
2493,2493,12132000,STEINER ST ,ELLIS ST,GEARY BLVD,3419,8/29/2017,37.7855844,-122.4072072,37.7839348,-122.4335835
2496,2496,350000,7TH AVE,CALIFORNIA ST,LAKE ST,347,8/29/2017,37.78446,-122.4724574,37.7857054,-122.48623
2497,2497,4021000,CHURCH ST,21ST ST,LIBERTY ST,2612,8/29/2017,37.7564176,-122.4278154,37.7572139,-122.4278932
2500,2500,6923000,HILL ST,CASTRO ST,NOE ST,190,8/29/2017,37.762413,-122.4351739,37.760224,-122.432716
2502,2502,1457000,25TH ST,DOUGLASS ST,HOMESTEAD ST,437,8/29/2017,37.7614734,-122.4394352,37.750428,-122.4394938
2505,2505,6860000,HEAD ST,ASHTON AVE,HOLLOWAY AVE,483,8/29/2017,37.72011,-122.4622656,37.7213328,-122.4736698
2507,2507,6859000,HEAD ST,ASHTON AVE,HOLLOWAY AVE,311,8/29/2017,37.72011,-122.4622656,37.7213328,-122.4736698
2508,2508,6860000,HEAD ST,ASHTON AVE,HOLLOWAY AVE,311,8/29/2017,37.72011,-122.4622656,37.7213328,-122.4736698
